No,Driver_ID,Start_Time,Start_Post,Start_Latitude,Start_Longitude,End_Time,End_Post,End_Latitude,End_Longitude,Schedule_Date,Service_Quality,Start_Slot,End_Slot,DistrictCode
21630,B621E0CFE682BCE798C1148696084B,2016-12-01 08:33:43,569788,1.385326,103.842089,2016-12-01 23:49:36,389279,1.311959,103.876178,2/12/2016,64.02263341,51,143,20.0
21122,8469D981B3918F10FBAA26AF6D3041,2016-12-01 08:23:49,543227,1.386776,103.901124,2016-12-01 13:24:14,820194,1.401947,103.90607,2/12/2016,98.44960058,50,80,19.0
883,AC14973A108863617797721B262B96,2016-12-01 00:03:22,529653,1.352109,103.941842,2016-12-01 23:56:14,670166,1.377614,103.765436,2/12/2016,71.93523083,0,144,18.0
4190,33D60E7F09E3255B1B2462D1D91ECA,2016-12-01 00:18:28,18984,1.280475,103.853551,2016-12-01 23:01:25,545119,1.37986,103.897739,2/12/2016,93.85122511,2,138,1.0
19154,885277AE974769BD240F11C6D17917,2016-12-01 07:52:57,544298,1.395814,103.900912,2016-12-01 16:38:00,598469,1.343252,103.767918,2/12/2016,67.74895224,47,100,19.0
21703,7CAD5178D22F6569119DF2BD09D4ED,2016-12-01 08:35:21,267952,1.314818,103.802398,2016-12-01 19:05:15,219546,1.308402,103.851484,2/12/2016,66.27550234,52,114,10.0
6962,7E354A7A60889F66BE2B8702461BCF,2016-12-01 00:45:45,310247,1.331017,103.855049,2016-12-01 23:46:17,297776,1.324163,103.81758,2/12/2016,86.29806831,4,143,12.0
3330,EFB3618D1D52A041C330C96C59CF16,2016-12-01 00:13:53,460111,1.331513,103.935252,2016-12-01 21:46:03,530404,1.373888,103.895851,2/12/2016,79.86652603,1,131,16.0
24469,6C2F2B7ECB65CFB999113C5456653D,2016-12-01 10:16:50,68809,1.299509,103.837,2016-12-01 22:38:45,730123,1.439191,103.779209,2/12/2016,65.30099645,62,136,1.0
19852,1669F0E11C2EE4DB57E3D86385C627,2016-12-01 08:02:52,640186,1.345864,103.711161,2016-12-01 15:50:46,455934,1.317819,103.922368,2/12/2016,94.85317071,48,95,22.0
21947,A2FBBA5C42B36B6778A1B65CAD0B8D,2016-12-01 08:40:40,640492,1.350203,103.724268,2016-12-01 14:18:10,689812,1.384848,103.745046,2/12/2016,66.26542819,52,86,22.0
3351,32647AF4547E208086CEFD217923B0,2016-12-01 00:14:00,68811,1.299509,103.837,2016-12-01 23:41:13,460055,1.326577,103.919335,2/12/2016,64.79561891,1,142,1.0
5121,742E4B2345077A8EB629E5343554A1,2016-12-01 00:25:06,88642,1.299509,103.837,2016-12-01 23:30:15,520216,1.354012,103.952513,2/12/2016,98.68247669,2,141,2.0
3069,DF1E15DCFD5157A058835D6B3AC8FF,2016-12-01 00:12:35,48616,1.284479,103.851082,2016-12-01 23:54:43,730212,1.446698,103.773833,2/12/2016,76.57290815,1,143,1.0
24253,7D16B8F99E14EAEE7603633198EF1D,2016-12-01 10:01:48,98533,1.299509,103.837,2016-12-01 15:12:14,760363,1.429066,103.845133,2/12/2016,68.52739658,60,91,4.0
10951,F54CE61D9BC9A9750FCF834692BF87,2016-12-01 05:32:04,530531,1.375767,103.890172,2016-12-01 14:45:50,738099,1.435855,103.786222,2/12/2016,87.40864266,33,88,19.0
11551,FE96BA786AB8DA007E9FBA9B9411E9,2016-12-01 05:52:03,760357,1.42591,103.845927,2016-12-01 15:25:19,555946,1.363834,103.866839,2/12/2016,85.37298617,35,92,27.0
20457,A01DBABCF2AF440A6D9D53F2F6D874,2016-12-01 08:12:09,530623,1.370491,103.88227,2016-12-01 18:54:18,545078,1.392272,103.894775,2/12/2016,75.31127564,49,113,19.0
18678,27F1508BAF599F7FCBB3243F3A8B35,2016-12-01 07:46:01,470105,1.329171,103.909205,2016-12-01 21:27:46,730027,1.442659,103.774277,2/12/2016,69.91852253,47,129,16.0
7487,52F5A9D225A9D830779860918DC52B,2016-12-01 00:56:32,49909,1.285539,103.851667,2016-12-01 23:26:15,530356,1.372568,103.898837,2/12/2016,70.87639528,6,141,1.0
22669,6191133392680BC6B71217C88168ED,2016-12-01 08:58:26,689677,1.386074,103.742344,2016-12-01 23:41:39,738692,1.431931,103.762002,2/12/2016,79.09602957,54,142,23.0
22713,8DA9C1E9A6A8AC0FCB098FBB6AFA06,2016-12-01 08:59:34,470616,1.33175,103.914911,2016-12-01 18:47:20,470614,1.332361,103.916663,2/12/2016,68.65605523,54,113,16.0
6675,AC8CB706FF2B323A21E8A505E869F8,2016-12-01 00:41:19,793439,1.391989,103.8784,2016-12-01 21:16:04,791447,1.392224,103.87261,2/12/2016,68.71138227,4,128,28.0
20636,7586DE094971A0CFE00EFFCAFBB8E1,2016-12-01 08:15:18,650130,1.351052,103.745939,2016-12-01 16:52:00,534416,1.337059,103.89194,2/12/2016,66.03295935,50,101,23.0
10406,F6AD2806E04F15D67BD7FBCF11FBE7,2016-12-01 05:12:04,520867,1.355099,103.933969,2016-12-01 16:57:16,521142,1.348711,103.944656,2/12/2016,71.32093723,31,102,18.0
24660,D7896C07AEA9E3F0B36305837C6354,2016-12-01 10:29:09,760768,1.424375,103.833781,2016-12-01 18:22:53,470609,1.331892,103.912367,2/12/2016,65.73545683,63,110,27.0
18111,9417C5096B0AE3D0798151E6DB469F,2016-12-01 07:38:13,600240,1.341012,103.741525,2016-12-01 12:11:33,627605,1.333255,103.697697,2/12/2016,64.33703282,46,73,22.0
13702,913251B52B5A0A13834D58083B8FB9,2016-12-01 06:32:33,427897,1.314017,103.904416,2016-12-01 22:45:16,530327,1.368256,103.896155,2/12/2016,87.24421627,39,136,15.0
19882,10F11EC3E7FC40CE820E983ECF22F3,2016-12-01 08:03:18,640625,1.341545,103.698656,2016-12-01 18:54:56,642181,1.344899,103.70998,2/12/2016,76.82626394,48,113,22.0
22598,9CF011D16717637946CF57BDE63789,2016-12-01 08:56:31,641660,1.335706,103.704595,2016-12-01 23:48:25,98535,1.299509,103.837,2/12/2016,66.07129723,54,143,22.0
25377,FD304628BFB6EA8284ECB17E8F63A1,2016-12-01 11:29:26,424780,1.31583,103.897113,2016-12-01 23:41:07,510515,1.374208,103.94295,2/12/2016,91.84778743,69,142,15.0
12110,6EB1ADDDCA6EA549C42CA66F093166,2016-12-01 06:05:00,521108,1.347925,103.948375,2016-12-01 18:52:33,791414,1.389164,103.879883,2/12/2016,69.32951991,36,113,18.0
6577,32E944680DEB0947A919EF44845ADA,2016-12-01 00:39:55,560632,1.379999,103.841406,2016-12-01 23:59:35,560632,1.379999,103.841406,2/12/2016,69.61321512,4,144,20.0
16673,5C40EEA6D1B2F45C87BE57189A5FA9,2016-12-01 07:18:30,730718,1.441552,103.800912,2016-12-01 15:41:09,731775,1.448095,103.800385,2/12/2016,72.0849777,44,94,25.0
