No,Driver_ID,Start_Time,Start_Post,Start_Latitude,Start_Longitude,End_Time,End_Post,End_Latitude,End_Longitude,Schedule_Date,Service_Quality,Start_Slot,End_Slot,DistrictCode
8945,DF3E6DB87D2C15F464A6C5DF7F71D4,2016-12-01 03:06:16,218163,1.315107,103.857719,2016-12-01 13:42:37,208787,1.304039,103.854672,2/12/2016,74.02414653,19,82,8.0
21963,3181F6BB69B1B6FB73A47BE5D13227,2016-12-01 08:40:59,530502,1.37277,103.886929,2016-12-01 15:47:01,760853,1.416467,103.836745,2/12/2016,85.21809273,52,95,19.0
23929,63476422CD85DF7295E5879F7F5F48,2016-12-01 09:43:26,520899,1.346503,103.935317,2016-12-01 20:48:42,520294,1.350616,103.954158,2/12/2016,88.88321101,58,125,18.0
14411,AFD38B7B405D4A120C582135BD60CC,2016-12-01 06:44:21,228234,1.31249,103.837993,2016-12-01 18:27:52,199000,1.303273,103.861039,2/12/2016,83.72636498,40,111,9.0
16451,73C2FF2A8E19E09E6188FEED60AD6D,2016-12-01 07:15:23,98414,1.299509,103.837,2016-12-01 16:11:01,139935,1.294133,103.788893,2/12/2016,72.4341236,44,97,4.0
598,E5AA93658D3A38D23B9910B9ECD4F8,2016-12-01 00:02:17,99253,1.299509,103.837,2016-12-01 23:51:50,118571,1.278687,103.787414,2/12/2016,95.28994583,0,143,4.0
17976,ED9BA5E2CFAB05288989760E1E263F,2016-12-01 07:36:17,518457,1.372567,103.950162,2016-12-01 16:41:06,520135,1.347885,103.957114,2/12/2016,75.01932904,46,100,18.0
20527,8E79D087CBE62DF5CD6C6013AC5388,2016-12-01 08:13:25,247905,1.306884,103.827365,2016-12-01 13:03:49,218777,1.312906,103.855422,2/12/2016,82.67640578,49,78,10.0
12921,6938C8DBEA398E937CA3929F64B185,2016-12-01 06:19:26,821641,1.398562,103.91692,2016-12-01 21:36:35,530152,1.351652,103.880903,2/12/2016,90.52194539,38,130,19.0
9512,99C6C9141268B3CF9251AAC516ADB3,2016-12-01 04:23:53,670150,1.377027,103.766828,2016-12-01 11:48:59,600344,1.345653,103.730733,2/12/2016,89.27538238,26,71,23.0
21253,BA91C0437A942508955401BF79138E,2016-12-01 08:26:27,469299,1.321792,103.943547,2016-12-01 17:11:05,682812,1.299509,103.837,2/12/2016,96.01007285,51,103,16.0
25451,F47A7D329AD4CF033627E6DA0DAA93,2016-12-01 11:36:00,761701,1.429952,103.827832,2016-12-01 20:56:00,760290,1.436158,103.836039,2/12/2016,85.03154258,70,126,27.0
20700,5EBF02A82CB654866616B4123AFBF4,2016-12-01 08:16:17,551232,1.35434,103.868404,2016-12-01 16:47:14,760710,1.428246,103.827529,2/12/2016,86.59519894,50,101,19.0
12332,63C3B36E4A225AEB25D70CC90756FF,2016-12-01 06:09:07,689812,1.384848,103.745046,2016-12-01 21:06:27,599832,1.333991,103.771442,2/12/2016,86.70984841,37,127,23.0
18519,B0158304A6D6CDEC78803223CB3DAF,2016-12-01 07:43:45,682672,1.401983,103.746972,2016-12-01 16:48:59,310170,1.33131,103.842528,2/12/2016,8.785899148,46,101,23.0
14243,0550D53C92A2230B6946BD5312D8BD,2016-12-01 06:41:28,670624,1.386102,103.761668,2016-12-01 17:40:11,730720,1.442545,103.800956,2/12/2016,88.44960731,40,106,23.0
23518,CD57D2EC08591A1B66A711C3B50B21,2016-12-01 09:26:55,760132,1.432856,103.831298,2016-12-01 16:01:41,162119,1.281051,103.827426,2/12/2016,95.39080653,57,96,27.0
8260,7BA7C83747350F9C79A8DF1CFB351C,2016-12-01 01:25:18,469332,1.321835,103.931045,2016-12-01 09:54:44,461027,1.32394,103.92344,2/12/2016,80.70498942,8,59,16.0
21571,02907882B001DA89E1492B876B9484,2016-12-01 08:32:35,819643,1.355322,103.988337,2016-12-01 21:23:09,267131,1.32593,103.795054,2/12/2016,85.94339275,51,128,17.0
17199,4330BB403EEFC8304A31F1F29A426F,2016-12-01 07:25:31,689715,1.397314,103.74739,2016-12-01 15:46:32,330044,1.322123,103.866633,2/12/2016,58.44620258,44,95,23.0
11453,605B63EAC03222F8B0541414528002,2016-12-01 05:49:02,286889,1.325994,103.811252,2016-12-01 15:23:54,307462,1.315303,103.844572,2/12/2016,89.22391164,35,92,11.0
10142,330EF943ECEA415BCFC62501577D3F,2016-12-01 05:01:39,677721,1.389389,103.769691,2016-12-01 13:05:20,658064,1.338942,103.758733,2/12/2016,80.61379924,30,78,23.0
1343,8459BCC0DEEE42192EB457616A4A80,2016-12-01 00:05:05,730709,1.4403,103.798023,2016-12-01 23:15:18,760836,1.415572,103.832901,2/12/2016,88.08557874,0,140,25.0
15991,F4499B8021680C439D456CF0C54891,2016-12-01 07:08:37,100066,1.274098,103.809515,2016-12-01 17:43:26,239566,1.296849,103.837996,2/12/2016,81.02684094,43,106,4.0
23252,868683872C899EF6B39D055BE00CB5,2016-12-01 09:16:00,238863,1.30436,103.833751,2016-12-01 21:53:06,1,1.292474,103.856522,2/12/2016,93.35019474,56,131,9.0
15315,93F91C68B6AB2B3C4A9FB6D792B499,2016-12-01 06:58:35,456644,1.311529,103.933081,2016-12-01 16:34:44,249761,1.299322,103.822752,2/12/2016,68.19055134,42,99,15.0
10085,93927638CD23C3A3447DF502E39861,2016-12-01 04:59:21,229921,1.303278,103.836632,2016-12-01 12:41:39,199586,1.303563,103.86555,2/12/2016,82.30864476,30,76,9.0
3189,C7D56B17A115323E76BCDF809DAFF6,2016-12-01 00:13:06,49910,1.294129,103.808334,2016-12-01 23:22:03,536563,1.343258,103.881432,2/12/2016,68.40161128,1,140,1.0
22245,840849FC5AA571EABB56865EC34A4F,2016-12-01 08:47:00,510417,1.371955,103.955478,2016-12-01 19:33:00,510414,1.372644,103.956424,2/12/2016,78.22826566,53,117,18.0
13508,64069E9CB85FF9E2ECF692CB29B204,2016-12-01 06:29:16,670431,1.386173,103.770519,2016-12-01 11:21:27,88852,1.299509,103.837,2/12/2016,43.25876409,39,68,23.0
17740,5DC90B658FDB4772005198E4602C72,2016-12-01 07:33:00,470769,1.33595,103.937625,2016-12-01 18:05:00,479234,1.337518,103.933657,2/12/2016,80.23227154,45,108,16.0
19890,271D2CE448D05C2D600B5B888EDE60,2016-12-01 08:03:24,258332,1.30817,103.827936,2016-12-01 17:18:49,268820,1.312554,103.804461,2/12/2016,81.61949676,48,104,10.0
22111,39F50196ABC542EF013686D2458574,2016-12-01 08:43:59,169907,1.28205,103.830177,2016-12-01 16:22:31,247933,1.304713,103.823345,2/12/2016,81.30249458,52,98,3.0
13782,6397E2FEBBF7D55891D5AA5EF923C8,2016-12-01 06:33:42,821618,1.402303,103.91239,2016-12-01 17:03:54,486150,1.332875,103.959004,2/12/2016,81.62572111,39,102,19.0
14124,5D38A04B9B30D674FB66FD165A8F8C,2016-12-01 06:39:26,650319,1.361222,103.746364,2016-12-01 14:15:02,530322,1.366983,103.897127,2/12/2016,87.7601184,40,86,23.0
18408,866A571021340DB35FBA12E01FDF0A,2016-12-01 07:42:14,460166,1.320033,103.945187,2016-12-01 19:28:11,460138,1.329911,103.936053,2/12/2016,90.72769728,46,117,16.0
15073,2708715CBAF42A576D5D238A337F2F,2016-12-01 06:54:57,640464,1.350345,103.722427,2016-12-01 16:27:53,127363,1.296192,103.768556,2/12/2016,86.454971,41,99,22.0
15527,0E63F3B0F86C0EAB3035CCE83F92CD,2016-12-01 07:01:51,541332,1.394679,103.892298,2016-12-01 16:35:24,381124,1.323058,103.883598,2/12/2016,82.14263273,42,100,19.0
3440,C6DD9721336D4F96FEE791094549B9,2016-12-01 00:14:24,49908,1.285576,103.852229,2016-12-01 23:54:47,529067,1.3582,103.935299,2/12/2016,64.59807996,1,143,1.0
13525,29571F138BD9B476ADB5FBBBA69051,2016-12-01 06:29:39,101111,1.28115,103.808663,2016-12-01 10:35:01,100108,1.281235,103.810341,2/12/2016,55.36541736,39,64,4.0
12732,F3EC71AB993EE9F2F33A58F8381016,2016-12-01 06:16:11,751341,1.44747,103.818687,2016-12-01 18:10:53,768547,1.418737,103.837311,2/12/2016,89.80834411,38,109,27.0
14705,B752CFCD9F9D6CEAF9E4BA96633CEE,2016-12-01 06:48:58,460427,1.32928,103.928138,2016-12-01 18:01:09,469971,1.312343,103.938429,2/12/2016,86.30073122,41,108,16.0
19378,A20BD916E9162C094D4E68F40BC368,2016-12-01 07:56:01,329133,1.326894,103.847691,2016-12-01 23:32:24,650395,1.36624,103.752021,2/12/2016,64.01420404,48,141,12.0
3886,52703026B10E163D68784A769EBB33,2016-12-01 00:16:40,819663,1.356716,103.98651,2016-12-01 23:44:36,460535,1.332792,103.923453,2/12/2016,78.58688334,2,142,17.0
15118,7FC7707D26DE7B08A64E07B3B1E06F,2016-12-01 06:55:39,610322,1.336924,103.724646,2016-12-01 16:23:08,659085,1.366829,103.750145,2/12/2016,78.38078594,42,98,22.0
20933,54AEED237677B2D9825F8113109646,2016-12-01 08:20:00,520261,1.354257,103.950836,2016-12-01 17:14:00,540149,1.391559,103.905399,2/12/2016,53.77853739,50,103,18.0
18938,F4946722B861A1460B1608DB7A3539,2016-12-01 07:49:46,529601,1.299509,103.837,2016-12-01 18:47:20,238864,1.305029,103.833087,2/12/2016,84.55707335,47,113,18.0
25151,0551C7417695A7F2815FD03673A876,2016-12-01 11:08:00,529536,1.354396,103.945206,2016-12-01 23:52:00,560502,1.375694,103.849892,2/12/2016,94.22099199,67,143,18.0
19215,3629C66CB8B0B22B07BBBA4B6F728C,2016-12-01 07:53:49,119074,1.294736,103.782853,2016-12-01 11:47:23,730146,1.436103,103.773958,2/12/2016,50.47816188,47,71,5.0
19718,4634EDCAD76CF86E1057AE128B858C,2016-12-01 08:00:52,680788,1.395829,103.748309,2016-12-01 16:50:06,681476,1.376441,103.737799,2/12/2016,81.72083014,48,101,23.0
12897,087EC1D6FB46A75FEBBCFAEC154391,2016-12-01 06:18:59,760832,1.414798,103.834636,2016-12-01 16:23:17,764504,1.419046,103.844041,2/12/2016,73.49275456,38,98,27.0
1438,7965F9949E4CC24950DBC1A9B1E56D,2016-12-01 00:05:28,819642,1.362159,103.990051,2016-12-01 23:32:01,465417,1.32772,103.944667,2/12/2016,78.2054702,0,141,17.0
14203,CA37D6B54B51474C9C5929DD2C107D,2016-12-01 06:40:54,560464,1.366846,103.856853,2016-12-01 12:55:27,819643,1.355322,103.988337,2/12/2016,72.20398703,40,78,20.0
349,9057088071663B36CE777B47409CC5,2016-12-01 00:01:14,609731,1.33352,103.740277,2016-12-01 23:08:00,819642,1.362159,103.990051,2/12/2016,76.57772518,0,139,22.0
12963,410464EC459CA8B751984E59E6CC78,2016-12-01 06:20:05,650325,1.36233,103.747058,2016-12-01 15:42:03,650534,1.355983,103.750208,2/12/2016,90.44487774,38,94,23.0
1634,5CA959F755E2699977A0AB7279F730,2016-12-01 00:06:13,238884,1.306339,103.828639,2016-12-01 23:43:12,730539,1.428826,103.792275,2/12/2016,52.36789676,1,142,9.0
4724,C4A0E503C73A84303A880C74BA201B,2016-12-01 00:21:52,189560,1.293396,103.853462,2016-12-01 23:48:11,519937,1.372741,103.939309,2/12/2016,78.1000827,2,143,7.0
13322,B2A49036F353EF1F36C5FB9C4F9BCA,2016-12-01 06:26:14,543334,1.397711,103.888971,2016-12-01 18:17:36,541269,1.383666,103.895533,2/12/2016,57.3852665,39,110,19.0
8053,F9E12C716553A0F5D8D79FD3830F79,2016-12-01 01:14:05,389801,1.313702,103.88211,2016-12-01 22:35:54,760254,1.434629,103.840426,2/12/2016,78.19577831,7,136,14.0
2451,07ADBCD56A4F282379F5BA140619EC,2016-12-01 00:09:46,560338,1.363639,103.848762,2016-12-01 23:15:01,542208,1.384545,103.89883,2/12/2016,72.38765514,1,140,20.0
22087,20682CE070E00FBBAE7F480931E295,2016-12-01 08:43:31,520851,1.352923,103.934837,2016-12-01 16:57:41,520820,1.347988,103.936179,2/12/2016,94.20569206,52,102,18.0
3115,4F93F6913C0B5E4E476F332EF993AB,2016-12-01 00:12:48,609601,1.334938,103.746872,2016-12-01 23:14:10,228229,1.311453,103.835928,2/12/2016,100.0,1,139,22.0
7835,82D6BAB479C29BCA10D83C2366E59A,2016-12-01 01:05:42,238164,1.300513,103.837638,2016-12-01 23:53:13,357902,1.335727,103.869705,2/12/2016,62.0608362,6,143,9.0
7435,80B8E3DA782F5D4E8970F5E1DE22A2,2016-12-01 00:55:08,819643,1.355322,103.988337,2016-12-01 23:37:13,520163,1.345973,103.959073,2/12/2016,91.23356225,6,142,17.0
5392,95CBC938F65D07F72750B2729AF0E9,2016-12-01 00:27:17,819642,1.362159,103.990051,2016-12-01 23:20:24,650112,1.348408,103.745298,2/12/2016,93.06348337,3,140,17.0
4978,20C0B64AC83BB2665285DD2AA47E99,2016-12-01 00:23:50,239695,1.301555,103.83666,2016-12-01 23:33:49,58684,1.28726,103.848298,2/12/2016,82.78353366,2,141,9.0
15656,66C68A43EEFE669A3044A8D01B08BF,2016-12-01 07:03:58,520447,1.357232,103.950506,2016-12-01 15:26:32,460038,1.320958,103.938516,2/12/2016,64.69497956,42,93,18.0
7575,B087110250985C041AE1DDB95C694D,2016-12-01 00:58:14,188307,1.300626,103.849458,2016-12-01 23:47:19,237973,1.299509,103.837,2/12/2016,93.55947905,6,143,7.0
25587,2587EC0F3B2ACAC992EA0030E50117,2016-12-01 11:49:53,550223,1.357604,103.870322,2016-12-01 16:28:12,568046,1.380399,103.84615,2/12/2016,69.71205885,71,99,19.0
12850,BA406639FAFBF152B3CAB75DB0CAB8,2016-12-01 06:18:15,533988,1.379575,103.877856,2016-12-01 14:34:48,98268,1.253369,103.826533,2/12/2016,66.76745047,38,87,19.0
176,2F4B87B5A6A7FACBEB0E088357A6D1,2016-12-01 00:00:37,48619,1.283242,103.850837,2016-12-01 23:34:39,416729,1.320215,103.906864,2/12/2016,61.26992629,0,141,1.0
14617,9CC55BF6C8CF343D801B127C3E1360,2016-12-01 06:47:30,530536,1.377232,103.889377,2016-12-01 16:08:03,791446,1.391935,103.872866,2/12/2016,87.69149727,41,97,19.0
3124,021088D45CC9D0601E81C1FB264276,2016-12-01 00:12:50,519599,1.379085,103.955139,2016-12-01 22:05:46,239498,1.299509,103.837,2/12/2016,89.40283833,1,132,18.0
12741,AB7D60F2E0B3BAB0685873EB7ACFEF,2016-12-01 06:16:21,520827,1.349652,103.933901,2016-12-01 14:59:32,49439,1.287672,103.84888,2/12/2016,92.02286795,38,90,18.0
7090,6574AC6FA053915AB8E9BAA783F531,2016-12-01 00:47:53,819642,1.362159,103.990051,2016-12-01 23:45:07,460096,1.33329,103.940197,2/12/2016,85.92409335,5,142,17.0
4028,AC1E8E3B6D4BAC3ABCF08AB6D16EAB,2016-12-01 00:17:36,247729,1.30366,103.824137,2016-12-01 22:46:37,554913,1.375346,103.871995,2/12/2016,76.60603741,2,137,10.0
18596,BECFEF055DBA4F8F4AABFEA117F6A2,2016-12-01 07:44:52,570156,1.345382,103.856613,2016-12-01 23:51:23,328148,1.322266,103.863519,2/12/2016,92.41797494,46,143,20.0
15072,B917479D67B5D329F6DB8D7A309054,2016-12-01 06:54:56,520457,1.357815,103.953665,2016-12-01 20:11:36,529538,1.353448,103.945119,2/12/2016,85.50809516,41,121,18.0
10658,F5272A14A950E87342D966382019F3,2016-12-01 05:21:27,384002,1.313056,103.872271,2016-12-01 16:42:01,600281,1.339898,103.746494,2/12/2016,92.48444074,32,100,14.0
20636,7586DE094971A0CFE00EFFCAFBB8E1,2016-12-01 08:15:18,650130,1.351052,103.745939,2016-12-01 16:52:00,534416,1.337059,103.89194,2/12/2016,30.41209151,50,101,23.0
25315,2AF93657908FD618DAD281521575EB,2016-12-01 11:23:51,819642,1.362159,103.990051,2016-12-01 21:06:59,199586,1.303563,103.86555,2/12/2016,82.15958758,68,127,17.0
21216,3B60FFBEB5E6B0021F90AEFFC8246A,2016-12-01 08:25:42,238363,1.294817,103.834042,2016-12-01 21:36:44,577556,1.371844,103.829211,2/12/2016,45.20393973,50,130,9.0
8893,A7E2587C4744B0E1EEC12368C47393,2016-12-01 02:57:37,310025,1.333504,103.857011,2016-12-01 23:25:20,589628,1.333898,103.785163,2/12/2016,74.55095141,18,140,12.0
13953,42B9E4EE38B16FDAD7AA5DB5CCD2BF,2016-12-01 06:36:10,541260,1.393125,103.895591,2016-12-01 17:15:32,521491,1.362343,103.954155,2/12/2016,78.51781023,40,104,19.0
20116,57C86194A834A64CB3D89B563D1524,2016-12-01 08:06:45,460402,1.330604,103.933495,2016-12-01 14:49:10,579991,1.355264,103.854328,2/12/2016,64.21450817,49,89,16.0
22203,FF356394DC76D022B102DE66621B29,2016-12-01 08:45:55,249723,1.304904,103.826854,2016-12-01 22:00:41,328149,1.322296,103.863546,2/12/2016,98.84799758,52,132,10.0
10737,8507A42BCDCA6B9DBCD2462AFDA2C3,2016-12-01 05:24:05,824274,1.403049,103.901685,2016-12-01 16:10:27,89314,1.274037,103.842401,2/12/2016,88.91810943,32,97,19.0
7409,545E506AAA21E5C666B78524EA5A71,2016-12-01 00:54:29,330054,1.324051,103.867963,2016-12-01 23:24:36,760242,1.432726,103.839911,2/12/2016,78.30941483,5,140,12.0
4517,2A22325DF2EF29DD24D0733D1CEA70,2016-12-01 00:20:25,238837,1.299285,103.845947,2016-12-01 23:58:42,570113,1.347252,103.848592,2/12/2016,84.59764216,2,144,9.0
14908,1C4B88E87548B86B4344F10926D9F6,2016-12-01 06:52:15,650291,1.343683,103.755999,2016-12-01 15:45:55,437435,1.296547,103.866727,2/12/2016,76.29471379,41,94,23.0
19219,0B0F1FD79E8CBD4BC21BE81FA684A7,2016-12-01 07:53:53,270013,1.309771,103.789038,2016-12-01 16:23:58,258395,1.309141,103.82303,2/12/2016,55.75196693,47,98,10.0
18438,0F30ACF7502BC4CAEC34A2F730D254,2016-12-01 07:42:41,266216,1.314062,103.802611,2016-12-01 17:29:23,238840,1.300618,103.842224,2/12/2016,77.97370632,46,105,10.0
14269,2D1ED33F731CD6952F450DBE2F9A27,2016-12-01 06:41:56,640732,1.345789,103.6997,2016-12-01 15:26:41,731747,1.443372,103.795571,2/12/2016,90.23146127,40,93,22.0
20189,9474D68333247D25B6E21D44DB38E9,2016-12-01 08:08:00,59804,1.286551,103.844618,2016-12-01 17:51:00,310179,1.333926,103.850084,2/12/2016,80.99629479,49,107,1.0
11008,D027EBCA4C7D510FEA9FA5049E2FAB,2016-12-01 05:34:06,733787,1.444827,103.801002,2016-12-01 16:02:25,760454,1.419833,103.845182,2/12/2016,78.42056559,33,96,25.0
1293,CF1909241832DB4785FA1E7A78E006,2016-12-01 00:04:59,99253,1.299509,103.837,2016-12-01 19:42:44,659083,1.359012,103.751888,2/12/2016,88.5710416,0,118,4.0
15980,A7D04456C193202AAF91DE8A5BBCAA,2016-12-01 07:08:25,560532,1.373784,103.854658,2016-12-01 17:11:31,680235,1.379759,103.748745,2/12/2016,84.73117527,43,103,20.0
5422,DF9BF0BFE9D9AE6EF003CFDBBC9E70,2016-12-01 00:27:36,78867,1.299509,103.837,2016-12-01 22:44:42,471761,1.335918,103.934434,2/12/2016,85.48600961,3,136,2.0
4927,36971F98322F8958B44C09EF9237B1,2016-12-01 00:23:30,823619,1.402575,103.910897,2016-12-01 23:50:34,529778,1.348797,103.927347,2/12/2016,66.32252602,2,143,19.0
11573,838F0E19C974007C89271FBB551F88,2016-12-01 05:52:57,760717,1.425947,103.828067,2016-12-01 14:06:48,159549,1.280758,103.820098,2/12/2016,89.15498132,35,85,27.0
13584,C51E32484955FEC697B0A1F1154336,2016-12-01 06:30:32,730324,1.431251,103.779671,2016-12-01 16:35:01,763333,1.431751,103.845616,2/12/2016,76.80687461,39,100,25.0
5121,742E4B2345077A8EB629E5343554A1,2016-12-01 00:25:06,88642,1.299509,103.837,2016-12-01 23:30:15,520216,1.354012,103.952513,2/12/2016,78.04396632,2,141,2.0
5599,CE8C2B84FDF482BBDC72E63C5EA97B,2016-12-01 00:29:04,819642,1.362159,103.990051,2016-12-01 23:52:15,678793,1.358472,103.768141,2/12/2016,61.26992629,3,143,17.0
12644,ACFC8CCC9EE4F6F01298A66A6E88D4,2016-12-01 06:14:55,680456,1.379032,103.735201,2016-12-01 14:41:25,228510,1.304574,103.835553,2/12/2016,78.55456817,37,88,23.0
6646,25721CFDA5DD978EC70AF5FD089F00,2016-12-01 00:40:55,18960,1.278968,103.851237,2016-12-01 22:43:48,519530,1.373547,103.941339,2/12/2016,83.26166463,4,136,1.0
3726,852C8F9AB9FBF888A77F12A54F98E2,2016-12-01 00:15:54,58786,1.282574,103.84567,2016-12-01 23:31:37,18970,1.281299,103.858401,2/12/2016,96.08496387,2,141,1.0
1085,A206934FDD40A0BB7736EA1D6E1844,2016-12-01 00:04:13,760624,1.417959,103.834849,2016-12-01 23:16:30,760638,1.420333,103.838396,2/12/2016,67.66407424,0,140,27.0
16621,121750FAECEAA2A586E30100993982,2016-12-01 07:17:55,673443,1.38149,103.771487,2016-12-01 16:14:53,670532,1.385085,103.764584,2/12/2016,93.28391352,44,97,23.0
13190,1C1E1BCD1AFC9E15A37984774F87BA,2016-12-01 06:24:00,574424,1.352012,103.835801,2016-12-01 10:49:40,529889,1.340711,103.949352,2/12/2016,60.16378577,38,65,20.0
17956,F0C868EEC627FA6A6F6C66DFC7C2CC,2016-12-01 07:36:00,550226,1.356886,103.870712,2016-12-01 11:27:31,530809,1.371321,103.893785,2/12/2016,72.04046438,46,69,19.0
15407,F75E084BF1E3E3DD9F6D2FEB0D8EAE,2016-12-01 07:00:00,752467,1.450923,103.813678,2016-12-01 21:17:00,750468,1.450748,103.81395,2/12/2016,82.49668629,42,128,27.0
24680,766ABF621CCE84ECA9AE5F141BCCEC,2016-12-01 10:30:34,769098,1.429848,103.835554,2016-12-01 23:46:15,821676,1.404145,103.910694,2/12/2016,88.84193186,63,143,27.0
13518,5EAF18F3080A7E15A7C1C3702297AA,2016-12-01 06:29:31,650266,1.349355,103.759821,2016-12-01 16:46:18,650636,1.349636,103.751682,2/12/2016,81.79462969,39,101,23.0
2815,EEC55325FB73ECDD9CF38E97242188,2016-12-01 00:11:24,819643,1.355322,103.988337,2016-12-01 23:18:01,298189,1.340616,103.838148,2/12/2016,89.61961597,1,140,17.0
16797,DB45C418BE5C9646C9C082852BB685,2016-12-01 07:20:00,520427,1.35934,103.948371,2016-12-01 23:51:00,328169,1.322706,103.863852,2/12/2016,76.40694291,44,143,18.0
252,F7E32962FADC549C2CFB4EC6B6AF9A,2016-12-01 00:00:53,238309,1.294638,103.840014,2016-12-01 23:49:21,179030,1.29178,103.844896,2/12/2016,82.26189463,0,143,9.0
18157,24DA4C55248DB52AA8A645F1E70876,2016-12-01 07:38:58,609731,1.33352,103.740277,2016-12-01 18:02:52,600228,1.342554,103.736293,2/12/2016,63.16580364,46,108,22.0
1179,2AC5BE23E22AD03BB88820BDAC90C1,2016-12-01 00:04:33,49907,1.285861,103.852475,2016-12-01 23:53:17,601217,1.340417,103.738385,2/12/2016,76.95303496,0,143,1.0
7950,F9080FAF902ED4960785E00606D833,2016-12-01 01:09:47,229594,1.307565,103.829476,2016-12-01 23:31:05,389415,1.313396,103.883877,2/12/2016,75.39318441,7,141,9.0
18399,2A2BA094138CB00447A4582ECC7F7E,2016-12-01 07:42:06,820134,1.392315,103.910173,2016-12-01 19:47:21,730744,1.442906,103.795695,2/12/2016,91.21558876,46,119,19.0
19633,95E5570CC5C3500F8444DCBCA4C0E2,2016-12-01 07:59:57,120334,1.315188,103.768229,2016-12-01 17:09:29,423397,1.299509,103.837,2/12/2016,64.99452276,48,103,5.0
19731,AAF4AEA22FE3763C8DF84F535E168D,2016-12-01 08:01:00,560332,1.361755,103.851834,2016-12-01 16:38:00,358362,1.331576,103.866614,2/12/2016,81.74249991,48,100,20.0
2342,8521CE25CA209919CA32DBA9EDE122,2016-12-01 00:09:19,560174,1.375244,103.837729,2016-12-01 23:49:02,520831,1.350301,103.934489,2/12/2016,80.77992315,1,143,20.0
23831,86C7BD8DB77D052AD83FE035E453D2,2016-12-01 09:39:19,150090,1.284976,103.818753,2016-12-01 17:53:17,640215,1.348578,103.712134,2/12/2016,83.21114885,58,107,3.0
13076,2650622DB81413109106CA6261012C,2016-12-01 06:22:09,390097,1.308969,103.888297,2016-12-01 14:30:21,308342,1.314224,103.84357,2/12/2016,92.38752278,38,87,14.0
22967,DB3A695A308F39B73765F2A7F0B4E0,2016-12-01 09:07:09,509727,1.36065,103.962636,2016-12-01 21:43:17,150064,1.289481,103.815111,2/12/2016,92.75211885,55,130,17.0
11262,5EF4874DD6EF8F9843D95F5E18C9CE,2016-12-01 05:42:55,162131,1.280931,103.828223,2016-12-01 16:35:19,239733,1.299331,103.838526,2/12/2016,93.05467864,34,100,3.0
