No,Driver_ID,Start_Time,Start_Post,Start_Latitude,Start_Longitude,End_Time,End_Post,End_Latitude,End_Longitude,Schedule_Date,Service_Quality,Start_Slot,End_Slot,DistrictCode
17197,B635FF17B415259E9C6F80B13226F6,2016-12-01 07:25:31,640908,1.340487,103.686339,2016-12-01 23:21:27,760606,1.421365,103.836076,2/12/2016,79.27691082,44,140,22.0
20229,D6453ACE354B02B811CC1AB9E30919,2016-12-01 08:08:32,238406,1.297289,103.834673,2016-12-01 14:30:15,99253,1.299509,103.837,2/12/2016,81.73891325,49,87,9.0
23532,95EE23D0EEFD9D0A8F0486129D60FD,2016-12-01 09:27:30,530655,1.373166,103.881845,2016-12-01 23:30:44,820171,1.394895,103.912581,2/12/2016,77.71678859,57,141,19.0
6633,2BE06C647478DCB3346B6D0F3D0FDB,2016-12-01 00:40:44,39192,1.292612,103.86031,2016-12-01 23:44:00,643680,1.344967,103.705714,2/12/2016,68.70351706,4,142,1.0
10098,14717395EC1C649CF38CD5865DC2C4,2016-12-01 04:59:57,760442,1.423363,103.845473,2016-12-01 11:18:41,819642,1.362159,103.990051,2/12/2016,65.49569646,30,68,27.0
23780,FC581F1E236F98BCFB5E73D17A0BFF,2016-12-01 09:37:15,119074,1.294736,103.782853,2016-12-01 20:26:01,731006,1.443043,103.770155,2/12/2016,70.60685637,58,123,5.0
17153,7C2EB148FB6AFE0033F5F1CB2A617C,2016-12-01 07:25:00,579820,1.346911,103.85216,2016-12-01 20:00:00,239035,1.291378,103.841785,2/12/2016,66.26309356,44,120,20.0
18064,9B3CD3843086DC3930A149062F16F1,2016-12-01 07:37:28,228238,1.305767,103.833083,2016-12-01 20:06:43,520407,1.358151,103.94489,2/12/2016,65.96224383,46,121,9.0
9965,1BA3618A637E2B8DEAF0ADEEE8E602,2016-12-01 04:53:30,543209,1.383965,103.89907,2016-12-01 15:25:54,530566,1.381444,103.888653,2/12/2016,64.2401341,29,92,19.0
14974,A4BCB696CD1994085D4AD0297148E8,2016-12-01 06:53:24,120501,1.311289,103.758457,2016-12-01 13:25:23,640823,1.346732,103.693893,2/12/2016,70.9965993,41,80,5.0
13895,5AC0B69793B5E13DB06099F021F86F,2016-12-01 06:35:06,90109,1.299509,103.837,2016-12-01 16:39:11,237995,1.292115,103.84128,2/12/2016,66.77811207,40,100,4.0
12045,FC6423DF50655B847DE083658FC323,2016-12-01 06:03:43,760626,1.417519,103.835747,2016-12-01 15:21:08,339946,1.32576,103.86903,2/12/2016,66.81948824,36,92,27.0
6717,D1319A807D397A342566F8B9C4B17D,2016-12-01 00:41:54,379494,1.325977,103.889853,2016-12-01 23:34:23,819643,1.355322,103.988337,2/12/2016,85.87393953,4,141,13.0
335,00D4844D3252922345596A0D5340CC,2016-12-01 00:01:10,760624,1.417959,103.834849,2016-12-01 23:46:16,270014,1.308948,103.789115,2/12/2016,65.75998613,0,143,27.0
16483,7B3304C76940DDE7F129E263925999,2016-12-01 07:15:50,542330,1.299509,103.837,2016-12-01 19:15:52,823110,1.395536,103.910105,2/12/2016,81.25004048,44,116,19.0
7992,67D655BA53AB91D16CD2FACE155CE7,2016-12-01 01:11:16,98803,1.299509,103.837,2016-12-01 05:25:33,597006,1.333859,103.759655,2/12/2016,64.03121648,7,32,4.0
16014,EFBB1916950561AD516490A2DC2DB9,2016-12-01 07:09:00,461040,1.326088,103.926364,2016-12-01 16:20:00,486965,1.334887,103.951398,2/12/2016,68.33685924,43,98,16.0
19329,E4F9C62D21D3DF13A93BD17E6F20CA,2016-12-01 07:55:21,518170,1.370543,103.945641,2016-12-01 16:07:15,519599,1.379085,103.955139,2/12/2016,94.79465732,48,97,18.0
17708,C089B672C1CDAC81DACC07C631660B,2016-12-01 07:32:25,320014,1.323861,103.861971,2016-12-01 15:45:23,522860,1.355416,103.937101,2/12/2016,70.6894093,45,94,12.0
15584,8613B1779C7543F17D4784C5C9ECB1,2016-12-01 07:02:43,819643,1.355322,103.988337,2016-12-01 21:25:03,680530,1.392608,103.741814,2/12/2016,64.53970961,42,128,17.0
17814,DEEDAA3764D286388A09F2DBC5965C,2016-12-01 07:34:12,670518,1.387036,103.766864,2016-12-01 22:11:22,259977,1.310866,103.828352,2/12/2016,73.90747925,45,133,23.0
20236,0F398060542112802047BA18FE25BF,2016-12-01 08:08:40,460034,1.322105,103.938057,2016-12-01 16:18:23,415809,1.299509,103.837,2/12/2016,84.09114828,49,98,16.0
11508,EA74423BA8A065BE6C8A8B991B07EF,2016-12-01 05:50:54,530938,1.374355,103.879742,2016-12-01 10:51:51,577180,1.348132,103.842078,2/12/2016,69.98838471,35,65,19.0
20943,860C50A2F8724663BDCAD830DBEAE6,2016-12-01 08:20:05,551535,1.373614,103.874401,2016-12-01 17:30:20,569141,1.387928,103.844052,2/12/2016,64.79732045,50,105,19.0
24168,16772FF336A9C00E8D391EE6AD2691,2016-12-01 09:56:24,349567,1.325258,103.8767,2016-12-01 21:56:12,759946,1.462803,103.820217,2/12/2016,77.92320487,60,132,13.0
19715,030F5874F2F515B3D3D578DFCB73E0,2016-12-01 08:00:50,560625,1.382273,103.841187,2016-12-01 13:28:24,506968,1.358924,103.969853,2/12/2016,70.70645922,48,81,20.0
18386,B89711BDE7BE3F74E8BDED23D65142,2016-12-01 07:42:00,460527,1.333916,103.928342,2016-12-01 15:59:00,460525,1.334743,103.928896,2/12/2016,72.34204497,46,96,16.0
3438,F9ED5729DCA9F14AA3A7CEC94014DE,2016-12-01 00:14:22,507741,1.38876,103.982492,2016-12-01 23:45:44,160115,1.281182,103.826193,2/12/2016,70.05202305,1,142,17.0
19882,10F11EC3E7FC40CE820E983ECF22F3,2016-12-01 08:03:18,640625,1.341545,103.698656,2016-12-01 18:54:56,642181,1.344899,103.70998,2/12/2016,76.82626394,48,113,22.0
22777,0ECF863125FD6E358833C29374B88F,2016-12-01 09:01:38,643661,1.336339,103.705079,2016-12-01 23:40:05,637296,1.347797,103.687146,2/12/2016,64.70087199,54,142,22.0
17454,E86D727F3A5DB7470FC79DC041B3A9,2016-12-01 07:29:10,277113,1.317502,103.779518,2016-12-01 16:47:48,329717,1.322287,103.852828,2/12/2016,69.31177416,45,101,10.0
18324,EB2C970ADBF7399644C0FFA66C896E,2016-12-01 07:41:07,570292,1.355914,103.845588,2016-12-01 13:54:11,760786,1.421454,103.831947,2/12/2016,66.32951809,46,83,20.0
8935,84495619467036CC5510D490B88B15,2016-12-01 03:03:33,731502,1.433308,103.791172,2016-12-01 13:46:48,758093,1.457378,103.803276,2/12/2016,67.31023296,18,83,25.0
11496,E2E7CB21E69D67D716F09BD1861A45,2016-12-01 05:50:30,510157,1.364281,103.962609,2016-12-01 14:28:46,819642,1.362159,103.990051,2/12/2016,65.05044505,35,87,18.0
22536,A9A769796D4E043B57538D536253EE,2016-12-01 08:54:58,730520,1.43423,103.792223,2016-12-01 16:15:30,534801,1.349505,103.873768,2/12/2016,65.03753396,53,98,25.0
2789,C31221C868C5D1AFAD20922009B317,2016-12-01 00:11:17,550206,1.353471,103.873335,2016-12-01 23:21:38,159967,1.290588,103.822515,2/12/2016,80.47870487,1,140,19.0
24653,11B17BD648C16FA56D9F245494C6D7,2016-12-01 10:28:39,738082,1.444572,103.806493,2016-12-01 23:30:21,545015,1.39144,103.892774,2/12/2016,64.50390827,63,141,25.0
707,C66DEB6DE4383233F5619ECFFED8FF,2016-12-01 00:02:46,819643,1.355322,103.988337,2016-12-01 23:52:20,138632,1.299622,103.787656,2/12/2016,72.50315342,0,143,17.0
20990,62588B7020BACCE5085B0CA4E68FD9,2016-12-01 08:21:03,162131,1.280931,103.828223,2016-12-01 14:28:11,138701,1.297589,103.794131,2/12/2016,71.62265844,50,87,3.0
14846,F0A89B8AFE03EDD9456E085E1090A1,2016-12-01 06:51:05,520298,1.35166,103.954812,2016-12-01 18:13:16,529877,1.341203,103.955424,2/12/2016,88.40973117,41,109,18.0
7080,F02FC60A1A00CB02322E61AA46E008,2016-12-01 00:47:38,560201,1.368819,103.844489,2016-12-01 23:29:15,538792,1.37501,103.898161,2/12/2016,65.01655789,5,141,20.0
15503,DA85ABBFF97CFF6C1BE13FA80EA577,2016-12-01 07:01:25,730018,1.443049,103.777685,2016-12-01 13:48:07,288408,1.32604,103.812201,2/12/2016,98.52252591,42,83,25.0
12565,A89671A0A3F1E098D0EDAB267C62DF,2016-12-01 06:13:24,550235,1.355052,103.869881,2016-12-01 14:49:42,819663,1.356716,103.98651,2/12/2016,86.93749652,37,89,19.0
5162,A0B1A6D6F72703CAB855B7E9D236D3,2016-12-01 00:25:27,760443,1.423829,103.844968,2016-12-01 23:36:28,820112,1.396289,103.907121,2/12/2016,75.47070618,2,142,27.0
3614,49F54C5261229B6B36C4E3B48C87F1,2016-12-01 00:15:16,58358,1.285429,103.84363,2016-12-01 08:15:49,819829,1.377201,103.997269,2/12/2016,70.52543166,2,50,1.0
8358,6A8DDBDC749270332A8ECE058DA757,2016-12-01 01:33:09,819663,1.356716,103.98651,2016-12-01 21:04:46,467257,1.315769,103.934706,2/12/2016,80.88083975,9,126,17.0
14190,5BF8571F0B7A5929CCF1E730693F67,2016-12-01 06:40:40,680294,1.378559,103.740838,2016-12-01 22:52:34,730888,1.437703,103.79527,2/12/2016,66.33861411,40,137,23.0
10486,A6ADE24AACB3AB0B5224B71FFFFD41,2016-12-01 05:14:59,640618,1.341451,103.700431,2016-12-01 10:57:25,599491,1.329766,103.776529,2/12/2016,70.06365735,31,66,22.0
13782,6397E2FEBBF7D55891D5AA5EF923C8,2016-12-01 06:33:42,821618,1.402303,103.91239,2016-12-01 17:03:54,486150,1.332875,103.959004,2/12/2016,75.93383533,39,102,19.0
12818,931CCE229D30400F6E326D89C08656,2016-12-01 06:17:46,828816,1.400669,103.90428,2016-12-01 17:16:25,821203,1.399628,103.903653,2/12/2016,64.3107745,38,104,19.0
18161,EC7CC12F87575D12D042C2544D2CCE,2016-12-01 07:39:00,520240,1.354673,103.947203,2016-12-01 16:30:00,39596,1.291601,103.860166,2/12/2016,70.05704364,46,99,18.0
14222,818A4DFF3318326BC68ACB7326A589,2016-12-01 06:41:12,530418,1.376106,103.8954,2016-12-01 14:04:06,238252,1.290086,103.839168,2/12/2016,64.03554781,40,84,19.0
18895,41ACE8B6AEB8322967D6C22FB5C4C6,2016-12-01 07:49:12,557324,1.367786,103.869599,2016-12-01 19:49:37,560452,1.368902,103.85612,2/12/2016,71.19260838,47,119,19.0
19731,AAF4AEA22FE3763C8DF84F535E168D,2016-12-01 08:01:00,560332,1.361755,103.851834,2016-12-01 16:38:00,358362,1.331576,103.866614,2/12/2016,83.41624128,48,100,20.0
7950,F9080FAF902ED4960785E00606D833,2016-12-01 01:09:47,229594,1.307565,103.829476,2016-12-01 23:31:05,389415,1.313396,103.883877,2/12/2016,98.2275678,7,141,9.0
16623,12DC6432258093C97A7FD6368CD10A,2016-12-01 07:17:56,530928,1.376673,103.881369,2016-12-01 17:44:10,530925,1.376726,103.882463,2/12/2016,67.1906412,44,106,19.0
143,06379B160BBE037B3E12C8337A39E9,2016-12-01 00:00:27,520887,1.35042,103.931863,2016-12-01 20:22:49,560645,1.379222,103.842271,2/12/2016,72.23645183,0,122,18.0
2610,7A12F3662F691AC527D4E0A980B496,2016-12-01 00:10:28,819643,1.355322,103.988337,2016-12-01 22:34:07,460084,1.331431,103.939424,2/12/2016,67.32805002,1,135,17.0
23225,AD1CC5F609666ADA696DBD839A3065,2016-12-01 09:15:07,520143,1.348109,103.943659,2016-12-01 22:16:09,460803,1.324196,103.922528,2/12/2016,64.66663275,56,134,18.0
13352,52E80C97CE5ACC52D890DDF9710A28,2016-12-01 06:26:47,600232,1.339832,103.740803,2016-12-01 16:03:20,229899,1.310644,103.847033,2/12/2016,87.44453531,39,96,22.0
13260,6C3CD54534133544EE4B10E03A5FF4,2016-12-01 06:25:06,320001,1.323537,103.8614,2016-12-01 15:09:36,189652,1.300287,103.851193,2/12/2016,66.94597177,38,91,12.0
2905,FF9B9C7E21920F8FC3972DAE143000,2016-12-01 00:11:50,400339,1.326419,103.901844,2016-12-01 23:22:52,309298,1.315504,103.840501,2/12/2016,94.84896995,1,140,14.0
15330,8A74EC0A2F56645AD1C43BB511BFB2,2016-12-01 06:58:46,640411,1.353728,103.725046,2016-12-01 22:11:53,538805,1.373681,103.90017,2/12/2016,80.53579093,42,133,22.0
18245,827F386B05CD894FDC719E21A004B9,2016-12-01 07:40:09,530660,1.373645,103.882784,2016-12-01 15:49:18,101048,1.27178,103.810535,2/12/2016,75.38391497,46,95,19.0
25607,53AFF45949FB80105EC7A9CD0BEAC4,2016-12-01 11:51:44,460412,1.330059,103.930712,2016-12-01 18:03:38,520443,1.358875,103.951896,2/12/2016,64.16997153,71,108,16.0
17438,245434561AA5977B29E3F2A9AC5B82,2016-12-01 07:29:00,520910,1.349777,103.938483,2016-12-01 14:44:00,99115,1.299509,103.837,2/12/2016,85.6671771,45,88,18.0
14188,27AD3665E16C9E689B9B7CA8EEDC80,2016-12-01 06:40:37,650170,1.346625,103.740159,2016-12-01 16:50:31,658966,1.353168,103.738103,2/12/2016,75.46101857,40,101,23.0
414,7B748A3431A10D62E630593BF22FDD,2016-12-01 00:01:33,819643,1.355322,103.988337,2016-12-01 23:23:37,437908,1.297137,103.891597,2/12/2016,64.90539992,0,140,17.0
24830,CCC076CC62FA886ACA6BF9607B6C91,2016-12-01 10:41:15,760720,1.426364,103.828687,2016-12-01 23:14:30,761101,1.430927,103.828268,2/12/2016,64.74394097,64,139,27.0
17649,A807ED4AFD750E8415C8BA0C091FFE,2016-12-01 07:31:44,556119,1.350921,103.864187,2016-12-01 17:01:45,550235,1.355052,103.869881,2/12/2016,69.20750663,45,102,19.0
21488,B4F1348DC48AF69D53F5D06149FA8B,2016-12-01 08:31:05,530662,1.374423,103.88261,2016-12-01 21:08:15,828824,1.393176,103.915443,2/12/2016,68.41016039,51,127,19.0
13076,2650622DB81413109106CA6261012C,2016-12-01 06:22:09,390097,1.308969,103.888297,2016-12-01 14:30:21,308342,1.314224,103.84357,2/12/2016,64.18360814,38,87,14.0
23935,65DADDD2542B2FC2D0B2634084A00C,2016-12-01 09:43:39,270007,1.311269,103.787215,2016-12-01 15:43:42,318878,1.352168,103.931529,2/12/2016,95.05631333,58,94,10.0
16459,66495BCD7D92443D9F476F0CB0BF4C,2016-12-01 07:15:28,730588,1.427693,103.794543,2016-12-01 18:14:13,560433,1.368119,103.854137,2/12/2016,64.73213321,44,109,25.0
4562,265B254A6D1B7F48A918E88FB8D580,2016-12-01 00:20:49,68877,1.299509,103.837,2016-12-01 23:56:34,536980,1.380524,103.881081,2/12/2016,69.69483658,2,144,1.0
12315,663F2EA39A2DF6098D8A4ADAC153BA,2016-12-01 06:08:51,550104,1.370662,103.870918,2016-12-01 17:40:21,530524,1.374089,103.890505,2/12/2016,67.53133817,37,106,19.0
15900,245B3E052369F73F6EB3B6DC16732D,2016-12-01 07:07:10,538749,1.353015,103.878484,2016-12-01 16:21:00,730136,1.438646,103.777659,2/12/2016,70.60338482,43,98,19.0
16976,F5C4D06DC440D064CE4DF00BB19511,2016-12-01 07:22:32,680675,1.40126,103.745938,2016-12-01 19:19:25,680110,1.378192,103.751619,2/12/2016,66.707688,44,116,23.0
5066,A24EC40B8918100326253958EEBCF4,2016-12-01 00:24:38,560425,1.369111,103.851473,2016-12-01 23:44:01,560113,1.371855,103.835847,2/12/2016,67.77155942,2,142,20.0
16911,1DB8791E95147032EC6498BC7D030A,2016-12-01 07:21:40,199581,1.302874,103.86351,2016-12-01 23:36:53,520842,1.351708,103.935857,2/12/2016,82.7338112,44,142,7.0
37,B536FCD09BE0E27AA9F474F548FBB4,2016-12-01 00:00:04,69535,1.299509,103.837,2016-12-01 23:36:07,461057,1.324351,103.941506,2/12/2016,67.14094123,0,142,1.0
2332,F531D5C8DE9273407F2CE80FC092AD,2016-12-01 00:09:16,18983,1.279424,103.854182,2016-12-01 23:48:23,462094,1.333678,103.942565,2/12/2016,64.12507014,1,143,1.0
6018,19E6B4303F8D4B7855918E1E78E38E,2016-12-01 00:32:58,510111,1.368042,103.956353,2016-12-01 23:45:04,543157,1.387868,103.907752,2/12/2016,92.78003418,3,142,18.0
15085,79DADCCE8B3911E4ACA6ABA7FDB76C,2016-12-01 06:55:04,600329,1.350096,103.730186,2016-12-01 17:21:49,689715,1.397314,103.74739,2/12/2016,65.71738873,42,104,22.0
7111,BF86A63140D9EF5674ADA7BCD688A0,2016-12-01 00:48:13,120350,1.315581,103.770154,2016-12-01 23:45:00,387982,1.314612,103.887876,2/12/2016,68.64533225,5,142,5.0
10176,72DCC70C392C77C2D272929F6E0908,2016-12-01 05:03:23,470121,1.33125,103.909938,2016-12-01 09:17:51,79120,1.299509,103.837,2/12/2016,65.39056297,30,56,16.0
18644,EF72510D1BADE1C2D1A7D63DB205A3,2016-12-01 07:45:23,558961,1.355263,103.865821,2016-12-01 10:28:06,58359,1.285366,103.843699,2/12/2016,65.33572909,46,63,19.0
618,30EFB9E95E4AC5391198333A0F5D0E,2016-12-01 00:02:22,238840,1.300618,103.842224,2016-12-01 23:29:45,789382,1.382325,103.830617,2/12/2016,65.21627251,0,141,9.0
4866,34C1AD00C55CFE09910611C82AC729,2016-12-01 00:22:58,138589,1.306231,103.791196,2016-12-01 23:03:33,158748,1.290972,103.816988,2/12/2016,64.18583714,2,138,5.0
14549,99E086EC8BE87D5CCE6B03309AF7DB,2016-12-01 06:46:22,510443,1.369427,103.957429,2016-12-01 13:25:24,160038,1.288476,103.827324,2/12/2016,66.43253652,41,80,18.0
19797,EA1C0F3125FAC652BC98E206654EB4,2016-12-01 08:02:00,400342,1.326417,103.901084,2016-12-01 23:21:00,640265,1.345706,103.706635,2/12/2016,64.88159809,48,140,14.0
21033,19B82E2E57C6081742715C5E55F8E3,2016-12-01 08:22:00,460543,1.330359,103.923196,2016-12-01 23:48:00,521245,1.352872,103.947116,2/12/2016,65.15127072,50,143,16.0
7904,4C2D9AE7CF3911E85F44AED5BBD6D2,2016-12-01 01:07:52,238871,1.30661,103.829563,2016-12-01 05:00:07,739521,1.43678,103.753827,2/12/2016,99.17375592,7,30,9.0
2166,71DE9D89AD3EF83D8FBE74C2FAD1D1,2016-12-01 00:08:34,574424,1.352012,103.835801,2016-12-01 23:53:36,179030,1.29178,103.844896,2/12/2016,86.75428108,1,143,20.0
12442,0517829CD1D6FE133EF40ACB73EA06,2016-12-01 06:11:13,760174,1.4374,103.831785,2016-12-01 16:52:13,228892,1.311928,103.846623,2/12/2016,65.30938348,37,101,27.0
487,F220A7663A5B110DA15D87F6D6F057,2016-12-01 00:01:54,819643,1.355322,103.988337,2016-12-01 20:38:48,639812,1.350801,103.685113,2/12/2016,66.40235223,0,124,17.0
1147,DB72E86A2F4E1A9A746E2E3C6F5D9C,2016-12-01 00:04:27,120716,1.302349,103.762822,2016-12-01 23:20:47,640626,1.34184,103.698313,2/12/2016,93.80392914,0,140,5.0
4648,6650B49DACED40230F64BE3898456B,2016-12-01 00:21:18,819663,1.356716,103.98651,2016-12-01 23:03:38,752469,1.448242,103.813268,2/12/2016,91.28645138,2,138,17.0
20955,18FEB205CA9566A610DD0CCEF2FEC0,2016-12-01 08:20:21,531475,1.376207,103.900135,2016-12-01 20:36:34,738203,1.444073,103.768567,2/12/2016,65.356259,50,124,19.0
875,48AAB432300A215E4A458A2C74A394,2016-12-01 00:03:20,819642,1.362159,103.990051,2016-12-01 23:55:48,140146,1.293924,103.804405,2/12/2016,64.16765755,0,144,17.0
15631,BE89A674FF1B72B428048C1C5096CE,2016-12-01 07:03:32,751359,1.449742,103.815497,2016-12-01 16:53:42,730804,1.440168,103.78789,2/12/2016,75.85081221,42,101,27.0
20086,BB6D70AC2F012CAC704F5B44D0EBA6,2016-12-01 08:06:18,518901,1.367101,103.949261,2016-12-01 14:06:23,486018,1.334844,103.963907,2/12/2016,64.21734165,49,85,18.0
14617,9CC55BF6C8CF343D801B127C3E1360,2016-12-01 06:47:30,530536,1.377232,103.889377,2016-12-01 16:08:03,791446,1.391935,103.872866,2/12/2016,76.02803451,41,97,19.0
13290,1B7829D7C62A7993F3306865AE815D,2016-12-01 06:25:36,650230,1.347768,103.754881,2016-12-01 15:47:18,339946,1.32576,103.86903,2/12/2016,64.23000688,38,95,23.0
14068,3087A3122C83558801ECB316619E0A,2016-12-01 06:38:24,819643,1.355322,103.988337,2016-12-01 15:53:43,98970,1.299509,103.837,2/12/2016,65.79123454,40,95,17.0
883,AC14973A108863617797721B262B96,2016-12-01 00:03:22,529653,1.352109,103.941842,2016-12-01 23:56:14,670166,1.377614,103.765436,2/12/2016,71.93523083,0,144,18.0
21311,4F28CF4F85ED30E12707FA5F69C269,2016-12-01 08:27:18,602287,1.338389,103.744268,2016-12-01 16:47:05,640525,1.347357,103.716163,2/12/2016,66.74099382,51,101,22.0
14513,B4A89288968A3B8CFD3AA1647C18D6,2016-12-01 06:45:49,560617,1.377595,103.838024,2016-12-01 17:09:19,555876,1.369102,103.875445,2/12/2016,87.56913304,40,103,20.0
6554,1AB08BE27E2940EDBE3D5FF03285EB,2016-12-01 00:39:25,218227,1.305334,103.851162,2016-12-01 23:20:34,428942,1.308198,103.908901,2/12/2016,65.54765981,4,140,8.0
17129,22E42905BD6E9B1A54E3CD0F0A613A,2016-12-01 07:24:42,760239,1.434031,103.839514,2016-12-01 19:44:53,310023,1.334599,103.857111,2/12/2016,65.59286328,44,118,27.0
16447,4A07472E24DD3C5E94864E306DC355,2016-12-01 07:15:21,530680,1.371977,103.885282,2016-12-01 15:26:00,539750,1.382542,103.887352,2/12/2016,69.40129337,44,93,19.0
349,9057088071663B36CE777B47409CC5,2016-12-01 00:01:14,609731,1.33352,103.740277,2016-12-01 23:08:00,819642,1.362159,103.990051,2/12/2016,80.54954971,0,139,22.0
12788,24516F2F3C7F3D9BC7BCC443AC3071,2016-12-01 06:17:16,541312,1.391746,103.885179,2016-12-01 23:25:43,542312,1.391725,103.885487,2/12/2016,80.44053086,38,140,19.0
18511,E7E70D26F2386B3E63C761DCDE61E1,2016-12-01 07:43:42,210037,1.316743,103.84927,2016-12-01 13:59:04,548008,1.36194,103.884927,2/12/2016,70.15075483,46,84,8.0
25146,ABA0A312C37288EDA7A747973D7A79,2016-12-01 11:07:36,179101,1.293497,103.852787,2016-12-01 16:03:13,168733,1.284896,103.834309,2/12/2016,70.77298769,67,96,6.0
13608,8F4104C452B0E09183002B535C9254,2016-12-01 06:30:55,520283,1.348705,103.952926,2016-12-01 17:48:37,520288,1.348747,103.954419,2/12/2016,89.62328475,39,107,18.0
25526,EB5AF4FE5AB8F86A881455720E90E5,2016-12-01 11:44:15,768828,1.423798,103.838436,2016-12-01 20:49:48,540118,1.385427,103.901579,2/12/2016,88.86443315,70,125,27.0
5323,E78E2BAB7DDF2320F11FB00F3D45B0,2016-12-01 00:26:48,310530,1.331827,103.847565,2016-12-01 23:43:01,488931,1.324189,103.955572,2/12/2016,64.72136088,3,142,12.0
12910,D7D48BB33F8B2FEB875D746016C558,2016-12-01 06:19:13,520249,1.352042,103.948076,2016-12-01 15:11:34,548008,1.36194,103.884927,2/12/2016,74.25206687,38,91,18.0
3172,35C3962D6ECB721EE2ECFDB3871971,2016-12-01 00:13:00,819642,1.362159,103.990051,2016-12-01 05:21:00,48582,1.280725,103.850442,2/12/2016,78.34040654,1,32,17.0
17745,F5A786A0214F0B33FFA9307FF457DA,2016-12-01 07:33:00,760243,1.433657,103.840428,2016-12-01 22:58:00,758495,1.453342,103.832398,2/12/2016,84.62258881,45,138,27.0
2291,7030EB9345C0EF0C4AA73081537D8D,2016-12-01 00:09:05,58267,1.287912,103.845033,2016-12-01 23:50:31,520351,1.352874,103.962755,2/12/2016,66.67943543,1,143,1.0
3440,C6DD9721336D4F96FEE791094549B9,2016-12-01 00:14:24,49908,1.285576,103.852229,2016-12-01 23:54:47,529067,1.3582,103.935299,2/12/2016,72.47737678,1,143,1.0
2813,61081C373F7F80CAC7199A9D341E71,2016-12-01 00:11:24,239375,1.292277,103.840464,2016-12-01 23:58:04,467010,1.327006,103.924472,2/12/2016,68.50639183,1,144,9.0
25388,BD977CBA05CE80860983C35F78BAC8,2016-12-01 11:30:19,519490,1.373639,103.949739,2016-12-01 21:06:47,819643,1.355322,103.988337,2/12/2016,76.04255923,69,127,18.0
8820,8703E515A767328699A756CE5051F7,2016-12-01 02:43:13,389676,1.315059,103.891735,2016-12-01 07:16:53,819643,1.355322,103.988337,2/12/2016,65.33885057,16,44,14.0
16392,C162E3399E2595F94900F9F0B3DBBD,2016-12-01 07:14:27,520296,1.351018,103.955347,2016-12-01 07:52:40,469272,1.319705,103.930186,2/12/2016,90.81454151,43,47,18.0
24359,F5DB39E314B634658145B47D4BE998,2016-12-01 10:08:54,520130,1.346243,103.954805,2016-12-01 23:14:10,820662,1.299509,103.837,2/12/2016,93.06816974,61,139,18.0
14402,287DA5EAF3810CC0EA7578D6A616DA,2016-12-01 06:44:11,730604,1.437141,103.796481,2016-12-01 21:55:03,730203,1.443275,103.774325,2/12/2016,68.22380372,40,132,25.0
18862,C5BAC29F09ADC1B003846DA2B4F24E,2016-12-01 07:48:33,751504,1.4514,103.82378,2016-12-01 17:02:38,560202,1.368466,103.84435,2/12/2016,72.91678586,47,102,27.0
21559,5ACD3F5C6BBF0D34481D79870B3FDC,2016-12-01 08:32:20,680454,1.37916,103.734757,2016-12-01 21:04:12,218612,1.31134,103.852805,2/12/2016,65.6773395,51,126,23.0
21039,6B263033E5240AF14F4E45EE4A69B7,2016-12-01 08:22:05,532475,1.376207,103.900135,2016-12-01 15:54:02,99253,1.299509,103.837,2/12/2016,83.38713688,50,95,19.0
25145,55D9B590D5613272FCF973220BB74D,2016-12-01 11:07:35,310109,1.341253,103.846346,2016-12-01 23:03:57,520870,1.354362,103.933405,2/12/2016,66.37246509,67,138,12.0
1268,3F68A8E2FC59A558F826CF02133FCD,2016-12-01 00:04:53,551232,1.35434,103.868404,2016-12-01 23:14:28,819643,1.355322,103.988337,2/12/2016,65.77754922,0,139,19.0
10007,54952B2F0CF64FF93024D2C3914ADC,2016-12-01 04:55:33,520827,1.349652,103.933901,2016-12-01 13:26:06,528799,1.354566,103.942332,2/12/2016,87.75709172,30,81,18.0
22050,5D265653B6EFACBE33D1B77E18FFF4,2016-12-01 08:42:53,560466,1.365868,103.856877,2016-12-01 17:33:27,574408,1.354637,103.830935,2/12/2016,73.66253566,52,105,20.0
13349,9DC3C1E3C6B71FB9B347AB2D965AD9,2016-12-01 06:26:44,479256,1.338372,103.928658,2016-12-01 20:45:11,460509,1.333349,103.931215,2/12/2016,71.01026373,39,124,16.0
2351,E2B4ED92B8E8992501B92DA02B2B1E,2016-12-01 00:09:21,819643,1.355322,103.988337,2016-12-01 23:44:59,248245,1.30233,103.821469,2/12/2016,70.82571846,1,142,17.0
24380,FFE20A5CB5A83A849B91C1F17F3C16,2016-12-01 10:11:01,760839,1.415913,103.833616,2016-12-01 13:31:34,48619,1.283242,103.850837,2/12/2016,78.89542386,61,81,27.0
14820,5F7BFB16D726B69301B64F6F9CD0C6,2016-12-01 06:50:41,730009,1.441188,103.775964,2016-12-01 16:05:25,738203,1.444073,103.768567,2/12/2016,83.46159253,41,96,25.0
8323,FDEA03E2A2D7A3FA13430EBA4C7066,2016-12-01 01:31:13,449265,1.302814,103.904062,2016-12-01 22:26:01,819642,1.362159,103.990051,2/12/2016,65.53142257,9,135,15.0
24686,855457CC716B8525A64AC74AA20825,2016-12-01 10:31:00,649412,1.34524,103.722869,2016-12-01 18:21:20,387495,1.314627,103.879998,2/12/2016,72.78705635,63,110,22.0
