No,Booking_ID,Vehicle_ID,Driver_ID,Trip_start_DT,Trip_end_DT,Start_Post,End_Post,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,Fare,Distance,Order_Type,Start_Time,End_Time,Start_Slot,End_Slot,Patience_Level,DistrictCode
65631,11EDD4AEB5FA7DE87724B3AB8F339D,9DDE27AF0199F26C4E8E5518525CE0,B159A40B34203FC660E3E2DD96C58B,2016-12-01 08:08:00,2016-12-01 08:15:00,640540,649845,1.350572,103.715634,1.344394,103.720999,9.2,1.5,Booking,2021-12-23 08:08:59,2021-12-23 08:15:34,49.0,50.0,46,22.0
57135,DBE640C40602DBCA9A94CE23031CA9,E8A1FD814FADB761452EFEE03AC301,D72F506B516042CDE8B406EE6F8214,2016-12-01 07:37:00,2016-12-01 08:10:00,520206,258500,1.350917,103.9522,1.307063,103.82,21.3,19.7,Street-Hailing,2021-12-23 07:37:10,2021-12-23 08:10:09,46.0,49.0,65,18.0
77060,983B7F023B9E97BB374ED478CA817B,F27A2D197DD28C269B7DF0DFBAF0E9,71B3ADC6E7CF3D7CB3E38377E4E1CC,2016-12-01 08:48:00,2016-12-01 08:54:00,681683,729365,1.403918,103.7456,1.422216,103.7508,5.9,3.1,Street-Hailing,2021-12-23 08:48:00,2021-12-23 08:54:00,53.0,53.0,70,23.0
43519,CBB567A9FFA1EA5ECDDAAE68D85E10,F5F55E2E563B8D7B80FD41B08B6E62,85C393343CDEB763681CCE4F7D9B5E,2016-12-01 06:21:00,2016-12-01 06:45:00,670124,456644,1.376831,103.771,1.311529,103.9331,22.7,24.7,Street-Hailing,2021-12-23 06:21:00,2021-12-23 06:45:00,38.0,40.0,168,23.0
83188,46A5C28B1D3D8BC465E191ED51065E,2960A9FE6CBD45E1A240DA14969EC6,8415B8402419D2176E60439AD60BD6,2016-12-01 09:07:00,2016-12-01 09:08:00,533476,530477,1.37787,103.9043,1.299509,103.837,4.6,0.4,Street-Hailing,2021-12-23 09:07:38,2021-12-23 09:08:43,55.0,55.0,75,19.0
44090,34BF594C40436A31BC38ECCC8E3EF1,F79EC036F707786B040606CF484DF6,887E791C8FC21AE5E5B5937FF7DD16,2016-12-01 06:25:00,2016-12-01 06:40:00,458553,58722,1.309606,103.9246,1.284882,103.847,16.05,10.9,Street-Hailing,2021-12-23 06:25:25,2021-12-23 06:40:54,38.0,40.0,147,15.0
91674,A87B1467835B4201C723905BF0D03C,7ED5AEC416B460BCE8D426A9031655,97018BC3EA53AB5023CFCDE6946E19,2016-12-01 09:34:00,2016-12-01 09:51:00,168790,328836,1.275554,103.8303,1.326514,103.8546,10.05,8.6,Street-Hailing,2021-12-23 09:34:20,2021-12-23 09:51:17,57.0,59.0,70,3.0
82570,AC2C306DD4BFDB15633912A2A5E745,EFAA8DFD79D7FFE29515355905A574,B5CC3A8796D237A145943E407DE69D,2016-12-01 09:05:00,2016-12-01 09:39:00,150038,417943,1.288867,103.80959,1.336685,103.910716,25.35,19.7,Booking,2021-12-23 09:05:33,2021-12-23 09:39:41,54.0,58.0,89,3.0
117904,3711A735F674DFC8898A7159085857,4E0AE29E84864F71A4A81C64297B34,A6BFFD8D5A68DB02C29227BDC8A2D2,2016-12-01 11:05:00,2016-12-01 11:30:00,819642,89058,1.362159,103.9901,1.299509,103.837,21.0,21.8,Street-Hailing,2021-12-23 11:05:54,2021-12-23 11:30:03,66.0,69.0,86,17.0
44319,D5D191519E4FFDA4445614AF33AE39,3EA9971D7258F00F8A0EB0154E091E,E0889DF497F26A3301D18E8655BDD5,2016-12-01 06:27:00,2016-12-01 06:53:00,819643,247856,1.355322,103.9883,1.302391,103.8263,26.0,23.6,Street-Hailing,2021-12-23 06:27:02,2021-12-23 06:53:03,39.0,41.0,112,17.0
112381,C2511EE55B538F0D5B64BA34FC0DEB,9E5E0743C8D05A0510A8E201ECE925,7BEF0B1F505DF7F29426F0DE711799,2016-12-01 10:45:00,2016-12-01 10:52:00,48659,18970,1.284748,103.8476,1.281299,103.8584,5.65,1.7,Street-Hailing,2021-12-23 10:45:52,2021-12-23 10:52:29,64.0,65.0,49,1.0
50891,11732618E688AA25428245E419DEF5,2A9EC3C5D84F359FA8055E6139643E,7E0E0051B6F3D0F60C64062F06BA7A,2016-12-01 07:08:00,2016-12-01 07:14:00,760311,1,1.431434,103.840848,1.292474,103.856522,6.45,1.1,Street-Hailing,2021-12-23 07:08:31,2021-12-23 07:14:15,43.0,43.0,142,27.0
68724,DCAB0D04C464AAA84DB680D089D6CC,BBAAC173D872FFBA602015FFBDB15C,5DC8385E47B481B57FC760BF97D657,2016-12-01 08:19:00,2016-12-01 08:41:00,820298,819642,1.403089,103.905371,1.362159,103.990051,18.55,14.6,Booking,2021-12-23 08:19:36,2021-12-23 08:41:09,50.0,52.0,38,19.0
101790,EA78F2C026887A589B2C7CEE677A5F,31480F24C0D8FBFD765EC2AF9C603E,FCAC2817BF0CF488411A5FE713DA1F,2016-12-01 10:08:00,2016-12-01 10:37:00,588998,828755,1.338625,103.7786,1.299509,103.837,20.6,27.0,Street-Hailing,2021-12-23 10:08:27,2021-12-23 10:37:39,61.0,64.0,178,21.0
87009,12E2C00426B8B3BFBA6C0002BE4D8C,13E5206C069255F10C1147F9CE0A74,0CB630945F01F9539BDBC459F4FBF3,2016-12-01 09:19:00,2016-12-01 09:33:00,229616,554915,1.302504,103.8411,1.372507,103.8682,15.0,10.1,Street-Hailing,2021-12-23 09:19:29,2021-12-23 09:33:16,56.0,57.0,166,9.0
39591,3EBAC217F1E65B478E640446D96F8F,1D99AEA883AFE5DBFA76A506A04765,440CD282490323B035D03E9CB3B180,2016-12-01 05:44:00,2016-12-01 05:52:00,159919,180271,1.290776,103.8253,1.300694,103.8543,9.85,4.3,Street-Hailing,2021-12-23 05:44:13,2021-12-23 05:52:33,34.0,35.0,57,3.0
60702,4E1E815D0AC319A261C9A52765B2F8,1AD80C8EBD45C191699D34F4FF302B,BBFE4C1617EDDA7A768E10861213F1,2016-12-01 07:50:00,2016-12-01 07:55:00,556112,556818,1.350689,103.864707,1.35103,103.858437,9.3,1.0,Booking,2021-12-23 07:50:39,2021-12-23 07:55:35,47.0,48.0,118,19.0
60363,A89E92D293B8A949FD983625641CEB,AE25FCA4F4B9F8C24D49E3804C5606,B7D3B263876CFF8D11437F3FE74E7A,2016-12-01 07:49:00,2016-12-01 08:03:00,461045,537349,1.32877,103.9246,1.364502,103.9077,10.55,8.4,Street-Hailing,2021-12-23 07:49:27,2021-12-23 08:03:58,47.0,48.0,168,16.0
132730,7F9E2D047659C768D077719E8E4E19,17542C2AB7931E9B2CCD572C973A28,97658C5486D293289FBE58309C09A6,2016-12-01 11:58:00,2016-12-01 12:36:00,18985,639658,1.280886,103.8526,1.352213,103.6874,29.1,27.6,Street-Hailing,2021-12-23 11:58:00,2021-12-23 12:36:11,72.0,76.0,37,1.0
66012,6509BF75270C09A2F84D125EFD2F86,8ECE01C6EEA4DEE5C417D2C79C9760,61F5264C09A12CAEAB5CF470770019,2016-12-01 08:10:00,2016-12-01 08:23:00,178882,18984,1.293196,103.8529,1.280475,103.8536,8.65,2.7,Street-Hailing,2021-12-23 08:10:15,2021-12-23 08:23:37,49.0,50.0,164,6.0
90799,3D98E6ECA79B57667FCD8E0014B143,C3B09D9728BFE81C8E88C166E0BCA1,DC3256B9590C3AD45EAB3A1B439CC2,2016-12-01 09:31:00,2016-12-01 09:37:00,368237,388401,1.332724,103.8867,1.317919,103.881,4.95,2.2,Street-Hailing,2021-12-23 09:31:27,2021-12-23 09:37:59,57.0,58.0,91,13.0
87384,B80221411A1B4E9CC084FE10965B5F,32F302182C5AD8A137165816A3132E,E1A3FB9D32E1897D500B21BCDD3131,2016-12-01 09:20:00,2016-12-01 09:36:00,238863,68656,1.30436,103.8338,1.299509,103.837,10.75,4.5,Street-Hailing,2021-12-23 09:20:38,2021-12-23 09:36:17,56.0,58.0,174,9.0
52715,4C8D3BED480B204FA48100C2CA09E6,48D5B632221C7A86C567F7862CA9F1,8F7AAC7FA143359CFD11BD1E6D41FF,2016-12-01 07:17:00,2016-12-01 07:24:00,461020,417940,1.32635,103.9228,1.332915,103.9043,7.05,3.2,Street-Hailing,2021-12-23 07:17:44,2021-12-23 07:24:14,44.0,44.0,161,16.0
125504,09C2E1E6524F170A086E9DD58D9ED2,D49BFD54204B8E07A033B1DFADA487,481F2378A3B36B800F8BEEB30DD612,2016-12-01 11:33:00,2016-12-01 11:49:00,237994,568429,1.293984,103.8321,1.35199,103.8623,10.95,11.9,Street-Hailing,2021-12-23 11:33:33,2021-12-23 11:49:34,69.0,71.0,119,9.0
87156,A07BA4FAABAED73F0025E68858B902,0FDA87E41D30B8E47F55AE650C7DF8,BA36D9613B9A3EEBBAC8D3A04A46F4,2016-12-01 09:19:00,2016-12-01 09:48:00,543227,238320,1.386776,103.9011,1.295847,103.8401,19.3,18.7,Street-Hailing,2021-12-23 09:19:58,2021-12-23 09:48:48,56.0,59.0,108,19.0
45006,0EACA2140DD2DFB3FBFE70D068542E,79C06A78493601DFFF7D791CF17813,B743FBC5BD63B8DDE87639263ECE25,2016-12-01 06:32:00,2016-12-01 06:45:00,239058,437814,1.291677,103.8383,1.302363,103.8979,11.4,9.3,Street-Hailing,2021-12-23 06:32:12,2021-12-23 06:45:31,39.0,40.0,53,9.0
125611,D9514E8D3929A2E1633C19FADA66A5,BDA7B0FD15BEED99D003EEB17417F0,E1802DA723DDFF77A3E8C0DCA485BA,2016-12-01 11:34:00,2016-12-01 11:52:00,228211,49569,1.306431,103.8328,1.283216,103.8477,8.25,4.2,Street-Hailing,2021-12-23 11:34:00,2021-12-23 11:52:00,69.0,71.0,173,9.0
72254,42FDA6CE94D59FF1353ECE8854059B,778159AEB542A749A02DC76ACF6CAF,30C258580E88B490881733D26D8FEB,2016-12-01 08:31:00,2016-12-01 08:51:00,187964,797961,1.300891,103.8528,1.403895,103.8567,15.25,14.1,Street-Hailing,2021-12-23 08:31:57,2021-12-23 08:51:31,51.0,53.0,113,7.0
58283,47E6AAE9E98050333E45CF9BCF939C,74457C9C38088BCF01E2C5DB74C5EB,E2EE3632038F06F4FF0E11D897BB03,2016-12-01 07:41:00,2016-12-01 07:51:00,465500,478935,1.299509,103.837,1.337246,103.9361,7.55,2.4,Street-Hailing,2021-12-23 07:41:22,2021-12-23 07:51:50,46.0,47.0,128,16.0
117411,B469C2A9058B7CC9BCA6FC80441538,28FAEF84C29D5A52D24C907DC510AF,C0763C4476E05C3D38F301B3AAA81A,2016-12-01 11:04:00,2016-12-01 11:26:00,510739,307987,1.378544,103.936837,1.319597,103.842258,16.05,16.7,Booking,2021-12-23 11:04:04,2021-12-23 11:26:25,66.0,69.0,110,18.0
120217,96254B528289C3DFF5889787E9CADB,C23A0F21245524631C590FFA7EF64B,2A78819C00FF25FAA6A4D233E9D4B0,2016-12-01 11:14:00,2016-12-01 11:28:00,681476,609932,1.376441,103.7378,1.323931,103.7506,8.95,8.6,Street-Hailing,2021-12-23 11:14:36,2021-12-23 11:28:18,67.0,69.0,174,23.0
130152,28614DD77E7996EE87FA14277466B1,9E157044C4F96BF277DCDF854225FE,0EF118B3923F26535196043A430C9A,2016-12-01 11:49:00,2016-12-01 12:20:00,530698,559935,1.375132,103.887,1.362075,103.8596,14.0,12.6,Street-Hailing,2021-12-23 11:49:07,2021-12-23 12:20:12,71.0,74.0,170,19.0
118403,69A7092C6F27E4499650524090B29A,264F94335AA448372637D93AAF426E,17C6DDC4E1F5CD20C43B2DF64662AA,2016-12-01 11:07:00,2016-12-01 11:32:00,600304,208718,1.344949,103.734967,1.306686,103.862452,18.0,19.7,Booking,2021-12-23 11:07:45,2021-12-23 11:32:50,67.0,69.0,167,22.0
56349,43FC6A60F5313AA3577557895A3F9E,3765FFB57F548789903A9B3D8F43A5,9CDA44C04CD31E0A8F39D012B8E218,2016-12-01 07:33:00,2016-12-01 08:09:00,670445,670445,1.383802,103.7706,1.383802,103.7706,19.4,13.0,Street-Hailing,2021-12-23 07:33:58,2021-12-23 08:09:58,45.0,49.0,113,23.0
51934,7E0B2C783BFF3F7EE2C7F5EA1EE217,032545645AA6DEDBD9E8898D8A5A9A,2FEC202888AF9A256AD3C8067AF340,2016-12-01 07:13:00,2016-12-01 07:45:00,670614,534234,1.384292,103.7609,1.345146,103.8997,22.35,21.3,Street-Hailing,2021-12-23 07:13:48,2021-12-23 07:45:40,43.0,46.0,117,23.0
71658,5969AF6EFC27B093676A78D3F68A6B,D290C45A3A1CC308A0B8849A7D1BD8,389FDCFEE7AAD46ABC0B9C88432437,2016-12-01 08:29:00,2016-12-01 09:01:00,289757,68809,1.34573,103.78992,1.299509,103.837,28.65,12.6,Booking,2021-12-23 08:29:53,2021-12-23 09:01:03,51.0,54.0,83,11.0
115065,A9B0D7E34445AA580A193A387E63D8,A5A40D27FA4F3005A38CD15C88456A,82E98814816516D1B2F1A3C6633029,2016-12-01 10:55:00,2016-12-01 11:13:00,437437,18973,1.293302,103.8716,1.28544,103.86,10.5,9.1,Street-Hailing,2021-12-23 10:55:28,2021-12-23 11:13:59,66.0,67.0,54,15.0
56060,ACC1F5B223A4EEEADC9C785A9F4BEC,E808F14F1D1ABC654C2BBA053F1F8E,603D73AC9DB1642B547EB25C085DA5,2016-12-01 07:32:00,2016-12-01 08:15:00,276300,637026,1.332238,103.788503,1.285921,103.626587,30.95,27.7,Booking,2021-12-23 07:32:46,2021-12-23 08:15:49,45.0,50.0,38,10.0
89627,089189B1C2A64EF1A973264594F498,7CA1F304CD711205D81236056D7223,FDBBA6CEF28F563C80887E6EA6A268,2016-12-01 09:27:00,2016-12-01 10:09:00,791470,68893,1.396928,103.879444,1.299509,103.837,22.1,17.7,Booking,2021-12-23 09:27:38,2021-12-23 10:09:48,57.0,61.0,172,28.0
58079,E9B2B0FF483BC701DBF6FCFBF4D133,A9C342FAF14DF80C199A2364007770,19813CCAEEB2B9901936FFCE3E7B85,2016-12-01 07:40:00,2016-12-01 07:48:00,100072,118810,1.276188,103.8095,1.269957,103.7961,7.0,3.2,Street-Hailing,2021-12-23 07:40:35,2021-12-23 07:48:43,46.0,47.0,171,4.0
