No,Driver_ID,Start_Time,Start_Post,Start_Latitude,Start_Longitude,End_Time,End_Post,End_Latitude,End_Longitude,Schedule_Date,Service_Quality,Start_Slot,End_Slot,DistrictCode
6620,7828EDE64F470AD33235D529B93C0C,2016-12-01 00:40:35,819643,1.355322,103.988337,2016-12-01 23:46:01,459064,1.31176,103.922297,2/12/2016,89.38565103,4,143,17.0
15484,0C640C2ADBDC4468E1B556A3E284F4,2016-12-01 07:01:07,380011,1.314321,103.870795,2016-12-01 18:29:01,510640,1.375926,103.940361,2/12/2016,81.06060037,42,111,14.0
20176,3D835FF5F106F13A376435CEEC716E,2016-12-01 08:07:49,99253,1.299509,103.837,2016-12-01 21:36:15,731571,1.43013,103.791005,2/12/2016,87.95528521,49,130,4.0
640,A5E6A63E493EE70B54DB9CBE91BCE1,2016-12-01 00:02:26,460218,1.327492,103.933686,2016-12-01 23:47:58,437745,1.300588,103.888742,2/12/2016,76.62496661,0,143,16.0
23201,B741E5AE51036EA5B9DEAC83B18BBC,2016-12-01 09:14:30,161055,1.289943,103.829277,2016-12-01 12:45:40,179030,1.29178,103.844896,2/12/2016,95.7713682,55,76,3.0
25571,EEEE8C8508B6EF7DFCD0212AF51CDC,2016-12-01 11:48:31,310092,1.338044,103.849374,2016-12-01 15:51:11,531220,1.299509,103.837,2/12/2016,80.29401432,71,95,12.0
18615,C8A7823E7D7406DC98C952106D9AF7,2016-12-01 07:45:00,570231,1.357349,103.84573,2016-12-01 18:51:28,769093,1.429394,103.835005,2/12/2016,78.42617434,46,113,20.0
11227,6D2F13FF76C585F3FFCF3214B103DA,2016-12-01 05:41:45,238274,1.292747,103.842264,2016-12-01 19:04:34,59818,1.288529,103.846784,2/12/2016,89.47150875,34,114,9.0
5471,2B1A628B7F089B7E5E172C377B6D52,2016-12-01 00:28:00,569931,1.362481,103.847569,2016-12-01 23:33:57,359757,1.34884,103.865807,2/12/2016,42.39446931,3,141,20.0
10876,AF72824202958BF159A0E526D49FD7,2016-12-01 05:29:43,461061,1.322795,103.940602,2016-12-01 15:30:59,449265,1.302814,103.904062,2/12/2016,86.8690763,33,93,16.0
13220,D9225EF88E4728A89361900D97B08F,2016-12-01 06:24:27,560412,1.36395,103.855117,2016-12-01 14:45:44,150059,1.288783,103.814348,2/12/2016,86.65517635,38,88,20.0
14525,DCFCA5B7CE62144E025158AB1732B9,2016-12-01 06:45:58,550422,1.348855,103.87596,2016-12-01 14:34:49,738579,1.430806,103.775072,2/12/2016,68.56534193,40,87,19.0
5387,5C147A973478BE29F98B73121D283F,2016-12-01 00:27:14,238876,1.307196,103.828453,2016-12-01 23:37:20,237973,1.299509,103.837,2/12/2016,74.42084968,3,142,9.0
18099,C9C7DAB73E37C6315D9F62F5B2EC60,2016-12-01 07:38:00,310207,1.342398,103.845517,2016-12-01 17:50:00,289850,1.333794,103.808799,2/12/2016,84.9403432,46,107,12.0
17792,A57CEEA9B088E9223D889767348B11,2016-12-01 07:33:48,140050,1.293701,103.808661,2016-12-01 20:09:33,545322,1.367362,103.879979,2/12/2016,86.486666,45,121,3.0
21532,DB274DB6DB507C26771D824135D30B,2016-12-01 08:31:53,531174,1.349319,103.888378,2016-12-01 15:30:05,498935,1.359062,103.975483,2/12/2016,82.63210121,51,93,19.0
1085,A206934FDD40A0BB7736EA1D6E1844,2016-12-01 00:04:13,760624,1.417959,103.834849,2016-12-01 23:16:30,760638,1.420333,103.838396,2/12/2016,67.66407424,0,140,27.0
4671,76B48DF7744D72B17804340F5EE018,2016-12-01 00:21:28,757512,1.452053,103.792746,2016-12-01 23:13:53,730144,1.436028,103.772465,2/12/2016,78.21741533,2,139,27.0
13322,B2A49036F353EF1F36C5FB9C4F9BCA,2016-12-01 06:26:14,543334,1.397711,103.888971,2016-12-01 18:17:36,541269,1.383666,103.895533,2/12/2016,57.3852665,39,110,19.0
7080,F02FC60A1A00CB02322E61AA46E008,2016-12-01 00:47:38,560201,1.368819,103.844489,2016-12-01 23:29:15,538792,1.37501,103.898161,2/12/2016,81.60233642,5,141,20.0
24660,D7896C07AEA9E3F0B36305837C6354,2016-12-01 10:29:09,760768,1.424375,103.833781,2016-12-01 18:22:53,470609,1.331892,103.912367,2/12/2016,61.86383299,63,110,27.0
11606,F5195CA9B13B4142783FA3C762E806,2016-12-01 05:54:00,228796,1.301793,103.840857,2016-12-01 15:39:00,537055,1.339337,103.889632,2/12/2016,78.45079088,35,94,9.0
1179,2AC5BE23E22AD03BB88820BDAC90C1,2016-12-01 00:04:33,49907,1.285861,103.852475,2016-12-01 23:53:17,601217,1.340417,103.738385,2/12/2016,76.95303496,0,143,1.0
15838,0FCB12381E915EDE2C33CC8806E7F1,2016-12-01 07:06:21,797531,1.392766,103.879232,2016-12-01 18:35:33,824316,1.408564,103.897533,2/12/2016,45.05434685,43,112,28.0
363,D11EF6DEE79071CC2B00504E5ACDF9,2016-12-01 00:01:17,69921,1.299509,103.837,2016-12-01 23:04:55,530248,1.359497,103.892492,2/12/2016,82.91153266,0,138,1.0
15163,6E963FA7EDD586362D7A4EEE4DC8E2,2016-12-01 06:56:27,760627,1.417705,103.836588,2016-12-01 18:29:09,763348,1.427238,103.841973,2/12/2016,67.48247803,42,111,27.0
20476,6C05671C6C73E2B663AE531C2B9110,2016-12-01 08:12:28,682296,1.376838,103.741413,2016-12-01 21:14:10,650254,1.349873,103.757973,2/12/2016,78.52525688,49,127,23.0
4773,19F3D97AE9C396710214AB30E0DEFF,2016-12-01 00:22:13,39595,1.292001,103.858718,2016-12-01 23:48:55,127022,1.316836,103.756118,2/12/2016,82.90977063,2,143,1.0
8689,A8BD677F974B831347F48EA5B4463E,2016-12-01 02:17:58,539219,1.350261,103.890761,2016-12-01 23:37:23,78877,1.299509,103.837,2/12/2016,90.90279953,14,142,19.0
22894,7F6528C0C9F9B23023DC5E4C6B2D56,2016-12-01 09:04:52,529536,1.354396,103.945206,2016-12-01 16:25:51,247964,1.305459,103.822829,2/12/2016,52.53716626,54,98,18.0
19956,CB649168E07BB4109732CAD5E36520,2016-12-01 08:04:32,522487,1.360636,103.957428,2016-12-01 15:40:07,519944,1.377302,103.941495,2/12/2016,76.17422181,48,94,18.0
15007,4A546FAF5E559780CF416DFC7D0E15,2016-12-01 06:53:49,669600,1.356458,103.761329,2016-12-01 15:34:56,307469,1.319275,103.845191,2/12/2016,57.38892495,41,93,23.0
5783,0AE537701638BE09F79247ACEF0522,2016-12-01 00:30:42,38985,1.352083,103.819836,2016-12-01 23:57:41,257742,1.310126,103.807419,2/12/2016,88.83375679,3,144,1.0
15133,BC7BAD4D604982EDCC6AF04DE527FC,2016-12-01 06:56:00,249587,1.299265,103.82744,2016-12-01 23:37:00,670230,1.376228,103.772118,2/12/2016,81.97636288,42,142,10.0
6794,978EEE9C29F2AC17DC091A0A8B0F75,2016-12-01 00:43:03,609731,1.33352,103.740277,2016-12-01 23:57:57,387420,1.313834,103.877051,2/12/2016,100.0,4,144,22.0
25355,3D4DE6187BBDDA3FE7240FA2BB1E9C,2016-12-01 11:27:22,819642,1.362159,103.990051,2016-12-01 22:42:10,641658,1.336909,103.700993,2/12/2016,70.76111143,69,136,17.0
9556,986D2FB3E1B4C04B1CBB390E16AE54,2016-12-01 04:27:21,760387,1.429596,103.847125,2016-12-01 13:59:03,768895,1.43292,103.84114,2/12/2016,84.88214583,27,84,27.0
10647,9D655449CB7D3C6653CBE5AD0DD7F4,2016-12-01 05:21:00,640524,1.347157,103.717356,2016-12-01 10:49:00,486030,1.33571,103.966545,2/12/2016,78.14726993,32,65,22.0
20116,57C86194A834A64CB3D89B563D1524,2016-12-01 08:06:45,460402,1.330604,103.933495,2016-12-01 14:49:10,579991,1.355264,103.854328,2/12/2016,64.21450817,49,89,16.0
4460,3BFB6285D54906E5D76C3A46C9E0C7,2016-12-01 00:20:06,486029,1.332843,103.965234,2016-12-01 23:32:35,680702,1.391782,103.745507,2/12/2016,51.81379812,2,141,16.0
22498,6003EF3A5E2D21E58933ECCD7DE0D6,2016-12-01 08:54:02,560576,1.371406,103.854702,2016-12-01 18:35:41,732570,1.430924,103.790837,2/12/2016,72.0864481,53,112,20.0
13991,3B98958952661DFF8CDF2B01556770,2016-12-01 06:36:44,680410,1.380647,103.741533,2016-12-01 17:09:22,681429,1.383291,103.741066,2/12/2016,90.17950119,40,103,23.0
2945,FE2256D7BC0E1A401B61E6D396DABF,2016-12-01 00:12:00,69120,1.299509,103.837,2016-12-01 23:56:00,560442,1.365756,103.854888,2/12/2016,72.27474894,1,144,1.0
22296,976AEE39959D618112264BD6DAE68B,2016-12-01 08:48:18,543227,1.386776,103.901124,2016-12-01 20:33:25,460416,1.328566,103.930534,2/12/2016,82.20038272,53,123,19.0
