No,Driver_ID,Start_Time,Start_Post,Start_Latitude,Start_Longitude,End_Time,End_Post,End_Latitude,End_Longitude,Schedule_Date,Service_Quality,Start_Slot,End_Slot,DistrictCode
14564,BF7335F8B3861CFC3BA06C508F95DE,2016-12-01 06:46:40,822104,1.396493,103.905416,2016-12-01 17:28:20,822259,1.404865,103.896133,2/12/2016,83.6374982,41,105,19.0
22319,674B49501971F4E3E296E9DD9D1F44,2016-12-01 08:48:55,819643,1.355322,103.988337,2016-12-01 15:03:55,238126,1.297368,103.836745,2/12/2016,86.84167735,53,90,17.0
9683,DD5F94C79AFD5A94347E27CDC0EB62,2016-12-01 04:36:14,640722,1.343785,103.698384,2016-12-01 12:48:13,150002,1.286675,103.806892,2/12/2016,87.41414874,28,77,22.0
20420,7165223C9DCF231A4E5FEC6675C07F,2016-12-01 08:11:23,640765,1.350157,103.698571,2016-12-01 21:47:30,641989,1.335892,103.694453,2/12/2016,90.63173252,49,131,22.0
21718,6BAF97E397EE1B405E954D46DEAB7A,2016-12-01 08:35:42,247912,1.304998,103.825894,2016-12-01 17:08:36,680663,1.402,103.750688,2/12/2016,62.4164262,52,103,10.0
16451,73C2FF2A8E19E09E6188FEED60AD6D,2016-12-01 07:15:23,98414,1.299509,103.837,2016-12-01 16:11:01,139935,1.294133,103.788893,2/12/2016,72.4341236,44,97,4.0
20421,BB8D006A91AD793F5A0E88B743BF85,2016-12-01 08:11:24,760770,1.424462,103.83242,2016-12-01 17:40:44,787366,1.399299,103.819607,2/12/2016,15.77517622,49,106,27.0
21258,4E83DC76CA804E00CC0A45D91AC437,2016-12-01 08:26:31,678267,1.376105,103.76368,2016-12-01 23:58:07,88752,1.299509,103.837,2/12/2016,92.92933844,51,144,23.0
3037,0B5F111043FF44F76315958B663E7A,2016-12-01 00:12:23,258370,1.307417,103.827373,2016-12-01 23:42:37,670154,1.37489,103.765038,2/12/2016,100.0,1,142,10.0
4475,47B2F4B910884704703C21E8E4CC09,2016-12-01 00:20:10,299939,1.338223,103.832729,2016-12-01 23:09:13,650369,1.360014,103.750558,2/12/2016,85.57201549,2,139,11.0
11839,0BACB9FEE0F2B39D58CF6FE417EE93,2016-12-01 06:00:21,520484,1.361307,103.952521,2016-12-01 15:27:01,460039,1.321341,103.939327,2/12/2016,82.10646759,36,93,18.0
25391,B53721B42C928836D8379E3F7D9FED,2016-12-01 11:30:27,399121,1.309772,103.877366,2016-12-01 22:44:12,239342,1.294565,103.838204,2/12/2016,85.5562283,69,136,14.0
16535,0EA821548EE470AC2E50286DA8A64F,2016-12-01 07:16:23,520868,1.354776,103.933865,2016-12-01 16:50:26,509067,1.368956,103.971271,2/12/2016,82.11315136,44,101,18.0
21737,6712C0C275A1CC3DE468BE4A5D38E4,2016-12-01 08:36:03,510633,1.377874,103.940718,2016-12-01 18:35:52,828654,1.410053,103.905744,2/12/2016,78.64048151,52,112,18.0
6783,8B11BA2B82039B985FD53E6FD13AAD,2016-12-01 00:42:57,228095,1.302102,103.849615,2016-12-01 23:58:14,587967,1.346128,103.773259,2/12/2016,75.02224151,4,144,9.0
22566,5A3F324CAA90AE8FC734422E49EE0E,2016-12-01 08:55:29,791415,1.389371,103.87977,2016-12-01 23:38:42,560412,1.36395,103.855117,2/12/2016,59.01930235,54,142,28.0
5473,2EDE31EA1D630B96E6708872CB39A4,2016-12-01 00:28:00,819643,1.355322,103.988337,2016-12-01 05:20:27,49318,1.284184,103.852536,2/12/2016,87.36153319,3,32,17.0
6675,AC8CB706FF2B323A21E8A505E869F8,2016-12-01 00:41:19,793439,1.391989,103.8784,2016-12-01 21:16:04,791447,1.392224,103.87261,2/12/2016,85.30615358,4,128,28.0
16898,E21FE350982ADED86B82A4609277BE,2016-12-01 07:21:31,543180,1.389542,103.909639,2016-12-01 15:52:43,529510,1.352661,103.945245,2/12/2016,29.00373893,44,95,19.0
13637,75CAF739CBC6DDB918B2D071050F14,2016-12-01 06:31:22,272012,1.309746,103.7945,2016-12-01 18:46:57,88659,1.299509,103.837,2/12/2016,82.39808383,39,113,10.0
17292,137BBE5EAE8B52B643BC0FEAFAEEC5,2016-12-01 07:26:50,752340,1.447149,103.818126,2016-12-01 17:07:42,730364,1.434009,103.786441,2/12/2016,52.2691842,45,103,27.0
6256,7709C2C1648143BA0FAEDF5CCB71FF,2016-12-01 00:35:35,819642,1.362159,103.990051,2016-12-01 23:58:46,523842,1.351598,103.93696,2/12/2016,87.98118579,4,144,17.0
14157,C12A5DC5BDC11A1F2A4565242D915E,2016-12-01 06:40:00,730549,1.431763,103.794424,2016-12-01 22:14:00,140023,1.294276,103.799585,2/12/2016,90.0288771,40,133,25.0
15729,FB97C8A3A8BA235C356689933EA449,2016-12-01 07:04:58,550553,1.371766,103.871081,2016-12-01 23:04:35,398505,1.299509,103.837,2/12/2016,88.45160219,42,138,19.0
11730,94158AC793794FDB4A18D46646FE37,2016-12-01 05:57:45,659083,1.359012,103.751888,2016-12-01 22:28:36,338770,1.314394,103.859751,2/12/2016,66.25685024,36,135,23.0
255,91A0DE61C4AFB523730FC4A2D2536B,2016-12-01 00:00:53,819643,1.355322,103.988337,2016-12-01 23:14:49,463808,1.327578,103.923212,2/12/2016,82.67640578,0,139,17.0
15073,2708715CBAF42A576D5D238A337F2F,2016-12-01 06:54:57,640464,1.350345,103.722427,2016-12-01 16:27:53,127363,1.296192,103.768556,2/12/2016,86.454971,41,99,22.0
948,C94022B1AA0DA1C9876DCFC5D6BAE2,2016-12-01 00:03:38,640174,1.346441,103.709107,2016-12-01 23:29:08,540123,1.386498,103.90343,2/12/2016,97.93815446,0,141,22.0
22625,4B4B0FAF9F5DE5E91A2BE0364482D8,2016-12-01 08:57:20,530448,1.379134,103.895115,2016-12-01 17:51:03,400008,1.321346,103.904463,2/12/2016,76.63194387,54,107,19.0
19639,07D1C3A829F437F1630EE9EBA208B5,2016-12-01 08:00:00,259278,1.315106,103.806727,2016-12-01 20:14:00,308441,1.322189,103.846468,2/12/2016,58.32409444,48,121,10.0
1792,9723ECB2BD106DE3F625F8ED2AB459,2016-12-01 00:06:54,730361,1.433949,103.784852,2016-12-01 23:53:29,168895,1.285859,103.834078,2/12/2016,81.17886215,1,143,25.0
14850,5F30838E4ACCC68997154CDEF87866,2016-12-01 06:51:09,824173,1.39585,103.910849,2016-12-01 15:14:40,797535,1.299509,103.837,2/12/2016,93.97910798,41,91,19.0
18549,256802E7348CF47B82DCCBEAD5466E,2016-12-01 07:44:10,228210,1.306595,103.831788,2016-12-01 11:19:17,268802,1.330685,103.795675,2/12/2016,31.60711414,46,68,9.0
13028,AC844F2C61519224636B2E82223EC9,2016-12-01 06:21:16,644678,1.344982,103.70326,2016-12-01 16:16:02,127727,1.31872,103.754642,2/12/2016,80.7646447,38,98,22.0
6407,A52528C45C079C83C84C832A0DBFDB,2016-12-01 00:37:29,129785,1.311237,103.772877,2016-12-01 23:56:27,307644,1.320286,103.842021,2/12/2016,75.34711493,4,144,5.0
10262,2ABF14E5B18518C123637AFE38EC3A,2016-12-01 05:06:25,650152,1.348204,103.744198,2016-12-01 14:27:53,608604,1.337376,103.752037,2/12/2016,78.70230944,31,87,23.0
23247,53765D343298DD2B8A81496D2503AE,2016-12-01 09:15:47,760410,1.426173,103.846726,2016-12-01 15:39:26,757705,1.449185,103.79505,2/12/2016,80.79584281,56,94,27.0
17913,71CBEC85C3F4F56E20EE17B5A66C08,2016-12-01 07:35:29,530631,1.370693,103.881449,2016-12-01 14:49:27,160135,1.278559,103.827031,2/12/2016,81.72478594,46,89,19.0
5883,F2D245605EB0F995CADF642250B47F,2016-12-01 00:31:37,730318,1.431836,103.777235,2016-12-01 23:34:17,509061,1.367441,103.969614,2/12/2016,40.73233754,3,141,25.0
470,FEFA674C03D3F283B007AC4F07E319,2016-12-01 00:01:51,38985,1.352083,103.819836,2016-12-01 22:14:43,640748,1.347787,103.697728,2/12/2016,61.01149219,0,133,1.0
22757,6A33986D63690FA6D82DCC310A19EB,2016-12-01 09:01:00,670538,1.3838,103.763716,2016-12-01 21:32:00,680145,1.381209,103.752293,2/12/2016,78.46968501,54,129,23.0
13322,B2A49036F353EF1F36C5FB9C4F9BCA,2016-12-01 06:26:14,543334,1.397711,103.888971,2016-12-01 18:17:36,541269,1.383666,103.895533,2/12/2016,57.3852665,39,110,19.0
14584,34D0BB7634085A8EE07E23BE665BB1,2016-12-01 06:46:58,670601,1.381845,103.762439,2016-12-01 16:35:43,677831,1.371902,103.774035,2/12/2016,60.52762824,41,100,23.0
12876,DCDDAA0EEC49CB10F5572BD5F7718D,2016-12-01 06:18:41,610334,1.339019,103.722558,2016-12-01 22:47:40,611337,1.337648,103.723342,2/12/2016,100.0,38,137,22.0
15687,AB73C47D0A8308FDC3F58C90066C2C,2016-12-01 07:04:19,460549,1.33179,103.926643,2016-12-01 18:37:14,460133,1.327608,103.935474,2/12/2016,70.54144973,42,112,16.0
21287,6CDD59D3EF6AC05C2F596A0C7CFB4C,2016-12-01 08:27:00,538803,1.369601,103.89967,2016-12-01 17:41:56,570197,1.349109,103.850622,2/12/2016,87.52587344,51,106,19.0
5148,2F0DC50A151C31A7C436F61A52A227,2016-12-01 00:25:20,731180,1.439237,103.778185,2016-12-01 23:17:00,768427,1.438807,103.830239,2/12/2016,88.98187065,2,140,25.0
6805,112CE8344E58FF00636BD46D8755C9,2016-12-01 00:43:16,48580,1.281712,103.851423,2016-12-01 06:05:24,547457,1.361905,103.881887,2/12/2016,74.76062729,4,36,1.0
9455,DC8BB66B21DB847CB3D14224C396C4,2016-12-01 04:18:06,521151,1.3514,103.943742,2016-12-01 07:06:20,521107,1.348365,103.948013,2/12/2016,76.03792027,26,43,18.0
15503,DA85ABBFF97CFF6C1BE13FA80EA577,2016-12-01 07:01:25,730018,1.443049,103.777685,2016-12-01 13:48:07,288408,1.32604,103.812201,2/12/2016,53.20553492,42,83,25.0
6426,8B89FEC9CA79B93B78E2364B63C108,2016-12-01 00:37:44,188307,1.300626,103.849458,2016-12-01 23:58:59,670629,1.386577,103.75911,2/12/2016,65.91714054,4,144,7.0
7550,E305DC1EB998FC58D450BD79835050,2016-12-01 00:57:48,159919,1.290776,103.825279,2016-12-01 23:14:18,670653,1.386791,103.76389,2/12/2016,78.36643286,6,139,3.0
3193,12983C9D440250C26C83FE623E573B,2016-12-01 00:13:07,188021,1.299369,103.854921,2016-12-01 23:50:53,670147,1.376071,103.765608,2/12/2016,89.79122498,1,143,7.0
25410,537EE90E33723FC7DE7D77470E93C7,2016-12-01 11:32:38,544814,1.38134,103.891311,2016-12-01 20:37:59,738203,1.444073,103.768567,2/12/2016,80.96021192,69,124,19.0
20547,D4D878A2253DABFD49984888F7BD18,2016-12-01 08:13:48,573909,1.352312,103.851687,2016-12-01 16:48:37,520847,1.352497,103.934965,2/12/2016,91.20683858,49,101,20.0
24931,395DEA8D0EA0B60C27C6A7ABF78C92,2016-12-01 10:50:02,465529,1.32958,103.94608,2016-12-01 16:12:05,539748,1.379946,103.887516,2/12/2016,78.09163483,65,97,16.0
5162,A0B1A6D6F72703CAB855B7E9D236D3,2016-12-01 00:25:27,760443,1.423829,103.844968,2016-12-01 23:36:28,820112,1.396289,103.907121,2/12/2016,92.40236325,2,142,27.0
18872,44ECD32CCFD5D3FB824CF055661101,2016-12-01 07:48:45,739044,1.432563,103.774161,2016-12-01 14:55:42,819642,1.362159,103.990051,2/12/2016,78.83058663,47,90,25.0
24189,3ACC57276E0A20AA75567E531D153F,2016-12-01 09:57:30,570231,1.357349,103.84573,2016-12-01 23:35:55,228796,1.301793,103.840857,2/12/2016,78.34587597,60,142,20.0
23528,06BDCB3FD9D3BEBEF2A1C61E87C9B3,2016-12-01 09:27:20,760211,1.431751,103.838056,2016-12-01 11:03:03,760210,1.431443,103.838448,2/12/2016,89.91648172,57,66,27.0
12113,CD3C849C269FEA5243E2B2728D1739,2016-12-01 06:05:00,730301,1.431601,103.77371,2016-12-01 15:36:00,738322,1.448591,103.809077,2/12/2016,87.88780059,36,94,25.0
3172,35C3962D6ECB721EE2ECFDB3871971,2016-12-01 00:13:00,819642,1.362159,103.990051,2016-12-01 05:21:00,48582,1.280725,103.850442,2/12/2016,64.97227424,1,32,17.0
8932,DD565838C8F4F8B8B7753A5C2F5CD2,2016-12-01 03:03:15,569088,1.389953,103.845514,2016-12-01 21:52:24,520448,1.357415,103.950996,2/12/2016,100.0,18,131,20.0
23206,D46C4AC77344E796E6CFCD13DD137F,2016-12-01 09:14:40,120345,1.317706,103.768766,2016-12-01 23:39:09,730528,1.431599,103.792493,2/12/2016,96.67211406,55,142,5.0
21502,8CC46C612EC7B815EDF3A8B07DE134,2016-12-01 08:31:22,169629,1.289427,103.836535,2016-12-01 22:03:48,208878,1.307941,103.856944,2/12/2016,95.90228485,51,132,3.0
10383,B92BC63E8BFB4A76618A93A4463020,2016-12-01 05:11:07,760110,1.433558,103.829046,2016-12-01 15:11:34,768828,1.423798,103.838436,2/12/2016,78.04955614,31,91,27.0
1180,DD127A510335190F340E1349974DB7,2016-12-01 00:04:33,228211,1.306431,103.832783,2016-12-01 23:47:28,670534,1.38461,103.764064,2/12/2016,82.59169817,0,143,9.0
10537,7FFB64006651D0790B97D2752F81D8,2016-12-01 05:17:13,760225,1.434827,103.835683,2016-12-01 17:43:06,753351,1.451375,103.819663,2/12/2016,62.4164262,32,106,27.0
11057,051393C5A483FE87A44B1A816B54D3,2016-12-01 05:35:55,88539,1.299509,103.837,2016-12-01 12:06:29,228153,1.301992,103.848008,2/12/2016,80.490034,34,73,2.0
14811,6552CD9F35471EAA7B161A1EEC210B,2016-12-01 06:50:30,822308,1.407668,103.899526,2016-12-01 22:40:38,388790,1.312446,103.875872,2/12/2016,96.32710779,41,136,19.0
5066,A24EC40B8918100326253958EEBCF4,2016-12-01 00:24:38,560425,1.369111,103.851473,2016-12-01 23:44:01,560113,1.371855,103.835847,2/12/2016,92.20271246,2,142,20.0
10647,9D655449CB7D3C6653CBE5AD0DD7F4,2016-12-01 05:21:00,640524,1.347157,103.717356,2016-12-01 10:49:00,486030,1.33571,103.966545,2/12/2016,78.14726993,32,65,22.0
2039,E87A020DEE11E7CBB339E13FDD221E,2016-12-01 00:08:00,680113,1.377988,103.750801,2016-12-01 23:27:00,823261,1.299509,103.837,2/12/2016,84.69017148,1,141,23.0
