No,Booking_ID,Vehicle_ID,Driver_ID,Trip_start_DT,Trip_end_DT,Start_Post,End_Post,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,Fare,Distance,Order_Type,Start_Time,End_Time,Start_Slot,End_Slot,Patience_Level,DistrictCode
110981,2C5FCA8CA11996B697478B5A731155,9EAB6992E4D18B4C56431E286B675E,36438759F16AF733CDD3242FDACCFF,2016-12-01 10:40:00,2016-12-01 10:47:00,529258,529203,1.35349,103.961799,1.357257,103.946039,7.75,2.0,Booking,2021-11-24 10:40:44,2021-11-24 10:47:22,64.0,65.0,111,18.0
118706,8729BBF5221DDEE9A8E93179379276,5135634D7EEF8DB795E77826C69327,2916B33C899D77CF07C32AB3294BBB,2016-12-01 11:08:00,2016-12-01 11:22:00,169854,48464,1.280353,103.833736,1.282919,103.848868,9.2,3.2,Booking,2021-11-24 11:08:48,2021-11-24 11:22:02,67.0,68.0,155,3.0
36549,9FCF5939F45B579A5F6B34B4A7CD16,7CA14E5E9C2FF6A6AAC044D324FDE3,FDA201C012CA1E88FCBF3D477B33B8,2016-12-01 05:08:00,2016-12-01 05:22:00,534799,823210,1.359923,103.8851,1.399248,103.9015,12.15,6.3,Street-Hailing,2021-11-24 05:08:22,2021-11-24 05:22:39,31.0,32.0,173,19.0
128092,13D96292EAECA4BD984D80F57F0503,F2A6459494D7942C5AF8781A3EFB9D,E4483732EF37A9E861D980373C210E,2016-12-01 11:42:00,2016-12-01 11:59:00,489857,528764,1.328005,103.9516,1.374183,103.9327,10.05,8.5,Street-Hailing,2021-11-24 11:42:22,2021-11-24 11:59:54,70.0,72.0,154,16.0
123051,198C3E09E9FCADE9848C584E50F8E7,A1951B0F96722AAF95F6D338E40A24,79C79032B5FA548E921A417A82F568,2016-12-01 11:24:00,2016-12-01 11:36:00,536559,349697,1.343258,103.8814,1.334844,103.8755,8.55,3.7,Street-Hailing,2021-11-24 11:24:52,2021-11-24 11:36:00,68.0,70.0,39,19.0
80207,17C580634FB4828A46CF47330ED7CA,E95260E36E1D1B39D4A197868E9C9E,6D927FAD9D0D9B893D460C726F2E7D,2016-12-01 08:58:00,2016-12-01 09:28:00,543207,758168,1.384789,103.898214,1.45822,103.802369,24.6,21.1,Booking,2021-11-24 08:58:09,2021-11-24 09:28:33,54.0,57.0,64,19.0
126529,2C92A03EF0BD94A13ADA4834508005,000969960ED9F00382580AC009745A,BE89A674FF1B72B428048C1C5096CE,2016-12-01 11:37:00,2016-12-01 12:04:00,752507,819643,1.452929,103.823074,1.355322,103.988337,22.85,28.2,Booking,2021-11-24 11:37:03,2021-11-24 12:04:05,70.0,72.0,32,27.0
100383,27852AE36BBA4F5BC545CD74AF9030,BBAAF759F3B97F63CA04588F05676B,23EC5E2D6EC1ED8D3233E79959844A,2016-12-01 10:03:00,2016-12-01 10:45:00,819643,640641,1.355322,103.9883,1.340733,103.6962,30.4,38.9,Street-Hailing,2021-11-24 10:03:30,2021-11-24 10:45:21,60.0,64.0,43,17.0
42357,71DF35DB3D9D2529C583C2E73EE976,0359AAA236D3F8943BD412DC0CBE1A,22067CB54A7B24764186F1E48CB458,2016-12-01 06:11:00,2016-12-01 06:26:00,520811,519456,1.346566,103.9372,1.370928,103.9604,10.1,5.1,Street-Hailing,2021-11-24 06:11:43,2021-11-24 06:26:25,37.0,39.0,171,18.0
60502,B1F6C26E4074F8180CBD323AD4C0AA,AF65AD3B90F9BFC4BD41132A9EDC44,79D70D2E12E83C9AC5042B20A9CFB9,2016-12-01 07:49:00,2016-12-01 07:58:00,78862,49705,1.299509,103.837,1.283041,103.8505,6.75,2.0,Street-Hailing,2021-11-24 07:49:58,2021-11-24 07:58:30,47.0,48.0,142,2.0
130034,761EC0100B7CBC4C6A4B7D852F2092,FC61525E3496BA935CE40AF91B3241,EC5B9289C40D4D0FEFCDD0A399C776,2016-12-01 11:48:00,2016-12-01 12:09:00,560206,257700,1.366658,103.8432,1.30986,103.8098,11.75,13.0,Street-Hailing,2021-11-24 11:48:46,2021-11-24 12:09:38,71.0,73.0,123,20.0
62942,FB803AD5F1DFACC749A91635407F10,13170A801175E5AE2D2401032FC6A3,C2DE0BDB7686117019076B4FEDEB43,2016-12-01 07:59:00,2016-12-01 08:36:00,640481,828845,1.346888,103.7248,1.405297,103.9052,34.25,33.4,Street-Hailing,2021-11-24 07:59:06,2021-11-24 08:36:23,48.0,52.0,63,22.0
70053,8B3AE09B52F965371EA5FF64DDFDF2,9463663D73A0E1D1C5BEFA72B8973F,BD15272A8E2A209AA7FB624CCAFAC2,2016-12-01 08:24:00,2016-12-01 08:48:00,640440,738100,1.351309,103.7228,1.44703,103.8091,20.5,21.3,Street-Hailing,2021-11-24 08:24:11,2021-11-24 08:48:52,50.0,53.0,157,22.0
31586,85465033072DA63D58043DB7C1115A,872BB6A9CF6641DA95391560476F58,EC2556F7D20CF62DB87E392BBFC4A5,2016-12-01 04:06:00,2016-12-01 04:11:00,39593,228095,1.292937,103.857,1.302102,103.8496,7.5,2.1,Street-Hailing,2021-11-24 04:06:21,2021-11-24 04:11:24,25.0,25.0,72,1.0
84593,CC2EEC60E8C8B54ED8971FBC63B2EB,76C71ACFF038A1413CBD37935A412B,4726B10E295AEC3D892E38BAA144FD,2016-12-01 09:11:00,2016-12-01 09:46:00,520233,1,1.344255,103.9565,1.292474,103.8565,25.05,27.0,Street-Hailing,2021-11-24 09:11:57,2021-11-24 09:46:01,55.0,59.0,148,18.0
49937,2615E2D5C28CC83F429977860DD91B,CC88B865972B5D0196E3F780E75E4F,43666140C2544B854C2AA9B11598C0,2016-12-01 07:03:00,2016-12-01 07:15:00,510224,487037,1.3708,103.9611,1.335862,103.954,9.55,4.8,Street-Hailing,2021-11-24 07:03:14,2021-11-24 07:15:16,42.0,44.0,111,18.0
75013,58B61AF54CA95AA7DF7B90F8C3344B,798EF4FAAC8986D2359E87C18A09E1,0B836A89E66487A8AB313B43ED9638,2016-12-01 08:41:00,2016-12-01 08:48:00,760605,768090,1.421807,103.8362,1.436646,103.8437,6.45,2.2,Street-Hailing,2021-11-24 08:41:26,2021-11-24 08:48:47,52.0,53.0,130,27.0
89890,BA9C97AE7A6F173EAD229745F30628,C983CB0A22A495C6572609E19CCA5F,59DAFBDE6E1BF90F9838A8CC1820AF,2016-12-01 09:28:00,2016-12-01 09:40:00,238883,179558,1.30592,103.8294,1.288621,103.8515,9.1,4.0,Street-Hailing,2021-11-24 09:28:27,2021-11-24 09:40:23,57.0,58.0,135,9.0
99197,2A7DBE4D9DCEE719FA6F7E4CC3ECBA,1FEA41E0810FF5BD8E68D79DA05107,A838BFE58E441B9945DCCCBD376CC5,2016-12-01 09:59:00,2016-12-01 10:21:00,99253,228337,1.299509,103.837,1.304444,103.8346,10.05,5.6,Street-Hailing,2021-11-24 09:59:26,2021-11-24 10:21:09,60.0,62.0,149,4.0
52835,C4BE23E011BEAC4A2B44AFD0D8948F,CDAC4B8ACF8B0FF8A3CA3D2A007507,D9A5B83829DAA64A5410382F11941F,2016-12-01 07:18:00,2016-12-01 07:37:00,573963,117440,1.351138,103.840395,1.274967,103.798904,22.05,12.1,Booking,2021-11-24 07:18:24,2021-11-24 07:37:49,44.0,46.0,147,20.0
68281,47B88135776AE0EA2DDF7F08369E0E,C612E72BE765D19DA806F689FCC3F7,3362B5B2B2075D21FCE49434B1BCF7,2016-12-01 08:18:00,2016-12-01 09:00:00,520255,58288,1.342557,103.9514,1.286008,103.8457,34.0,16.8,Street-Hailing,2021-11-24 08:18:01,2021-11-24 09:00:40,50.0,54.0,114,18.0
34404,CFFBA2AC13F800E608397E6FF0FC27,DDE3D59DEE25A6B5C06F0FD62C8611,54795F35D534E4EE56624611DF9AEE,2016-12-01 04:42:00,2016-12-01 05:12:00,680426,486769,1.380617,103.7392,1.338747,103.9737,36.25,32.2,Street-Hailing,2021-11-24 04:42:01,2021-11-24 05:12:42,28.0,31.0,99,23.0
50201,44F17C943332B21D18696AA5CEEE82,D73CBDEDD271164FD7D40398559621,4D1AFE422B94E93AF8F9B8E6924902,2016-12-01 07:04:00,2016-12-01 07:12:00,169075,18956,1.288842,103.834139,1.282275,103.858322,10.3,3.5,Booking,2021-11-24 07:04:36,2021-11-24 07:12:12,42.0,43.0,122,3.0
104915,129170392BC1AD69FCDD3E468016A0,BF192B9D941FEA875AE217639BF2FB,C91B175F0EF0FA05CF0201C73724BB,2016-12-01 10:19:00,2016-12-01 10:44:00,570290,228208,1.356077,103.844669,1.305662,103.831786,14.1,10.1,Booking,2021-11-24 10:19:29,2021-11-24 10:44:08,62.0,64.0,131,20.0
77576,5C8BF8ACC9278214DE6ED339F6D883,BF8E0DCF59022726EFE25B0D5EF3DE,F7A2BA710450696813D9E105ED3806,2016-12-01 08:49:00,2016-12-01 09:22:00,427710,238879,1.304574,103.905792,1.307644,103.82854,22.2,12.3,Booking,2021-11-24 08:49:40,2021-11-24 09:22:44,53.0,56.0,102,15.0
61694,A87506772B6B018C4CC489CA03F843,128F83B74041C97360CED6B980D07B,742685DDC886D583685505CDE90362,2016-12-01 07:54:00,2016-12-01 08:02:00,436593,49213,1.300827,103.881803,1.285655,103.853889,11.75,5.0,Booking,2021-11-24 07:54:30,2021-11-24 08:02:29,47.0,48.0,88,15.0
122472,EB186CCB6B6EB063C2741D4C166740,BE2590017EF9854D714521F6EB97FC,C9F718807F2C0656DF7BC0790FB247,2016-12-01 11:22:00,2016-12-01 11:32:00,39192,882017,1.292612,103.8603,1.299509,103.837,6.05,3.9,Street-Hailing,2021-11-24 11:22:50,2021-11-24 11:32:06,68.0,69.0,156,1.0
67830,4B1E63C28F104D9452FC6E0631F506,142FA113BAB102565A9ED4A036A2B2,C3B18E8D1842F1F61D52F84AC42955,2016-12-01 08:16:00,2016-12-01 08:22:00,179809,49318,1.292896,103.8503,1.284184,103.8525,5.9,1.7,Street-Hailing,2021-11-24 08:16:30,2021-11-24 08:22:31,50.0,50.0,48,6.0
51072,4BAF1AD4DDB7AFA66335BA2C986348,4B3011D18E06257079574EB0BE7F73,7EC2E2718193C8E20F97E37BE6281F,2016-12-01 07:09:00,2016-12-01 07:20:00,470768,486018,1.335737,103.937072,1.334844,103.963907,11.7,5.8,Booking,2021-11-24 07:09:21,2021-11-24 07:20:20,43.0,44.0,39,16.0
84275,6284F48F8CB855C9FE8B78171369A0,EBC0C24373DF75302776E603B69651,030D4ABD4C397248606DF9B7B508FD,2016-12-01 09:11:00,2016-12-01 09:27:00,169608,321075,1.278978,103.8342,1.324478,103.8579,12.3,8.3,Street-Hailing,2021-11-24 09:11:00,2021-11-24 09:27:00,55.0,57.0,176,3.0
62951,FB803AD5F1DFACC749A91635407F10,DD681EAE1F0FC1D87A3D7F31BA6AE2,704C1E4ED3779EAD9AB4CEAC792E37,2016-12-01 07:59:00,2016-12-01 08:18:00,589458,179803,1.335195,103.7864,1.291359,103.8513,15.7,10.3,Street-Hailing,2021-11-24 07:59:07,2021-11-24 08:18:38,48.0,50.0,112,21.0
98632,0031BE56B7250C4F105AF3EB8C5213,D2C33CAA8FEB611655F55FA6E99463,B91EFD2737481AED9D6B4032F4407B,2016-12-01 09:57:00,2016-12-01 10:14:00,276697,266312,1.316272,103.778082,1.323796,103.800982,10.55,6.1,Booking,2021-11-24 09:57:36,2021-11-24 10:14:50,60.0,61.0,59,10.0
47315,951751A80F8EE896E361AF249C575C,0198DD9D840DC5155A6DF319B074CC,6860A713FAD34BB85EB88D7203A85A,2016-12-01 06:47:00,2016-12-01 07:09:00,530436,247905,1.377246,103.8941,1.306884,103.8274,18.9,17.8,Street-Hailing,2021-11-24 06:47:10,2021-11-24 07:09:43,41.0,43.0,44,19.0
83343,2D0C81C6169CB699DC9978B2A1D5C2,800D487654B4EBD95B18EEA5EC0AF9,6AC00EBA79A7ECAC798F8C09055E6D,2016-12-01 09:08:00,2016-12-01 09:24:00,600265,627972,1.340599,103.7446,1.32545,103.7055,11.4,7.0,Street-Hailing,2021-11-24 09:08:00,2021-11-24 09:24:39,55.0,56.0,125,22.0
81066,401E6EB2923E5A76440FF9E7C61C1B,FD9DB2244E163B06C5E8B49CF134C8,2420D6FCBBDF3E5507DF194F6BA5D6,2016-12-01 09:00:00,2016-12-01 09:11:00,570178,530124,1.348109,103.852257,1.352906,103.886586,12.3,4.9,Booking,2021-11-24 09:00:52,2021-11-24 09:11:21,54.0,55.0,109,20.0
92340,D9487BDDA4F59245F932F6B9462B44,516F51F11F6625548A3A8611CD657B,D201008580CABBC17EE81EB6F315A0,2016-12-01 09:36:00,2016-12-01 09:44:00,791443,543289,1.39117,103.8743,1.299509,103.837,9.4,3.2,Street-Hailing,2021-11-24 09:36:25,2021-11-24 09:44:24,58.0,58.0,161,28.0
87680,E41062B8669E6550F92D3C73D2D995,E8E2785342A95C969B437828806404,3A899565C9045369693D67D60DD52F,2016-12-01 09:21:00,2016-12-01 09:36:00,538766,556818,1.372629,103.893938,1.35103,103.858437,12.75,6.0,Booking,2021-11-24 09:21:27,2021-11-24 09:36:36,56.0,58.0,89,19.0
73008,926480017B1745692187D4DB415B9D,B966E770C74185C3810B26F10E7AAD,54C53C884BC0E73E98A5CEFDFF819C,2016-12-01 08:34:00,2016-12-01 09:27:00,400411,738203,1.318804,103.8994,1.444073,103.7686,32.95,27.7,Street-Hailing,2021-11-24 08:34:45,2021-11-24 09:27:02,51.0,57.0,52,14.0
130685,2AD2B48D9E4C36BBC4931798436A4F,347B36705F873022D24BF6A97909C8,D001A8314815DB99A1C58BA654EAC7,2016-12-01 11:51:00,2016-12-01 12:11:00,159052,189721,1.286627,103.8111,1.299117,103.859,12.3,10.1,Street-Hailing,2021-11-24 11:51:06,2021-11-24 12:11:47,71.0,73.0,141,3.0
94414,DA462410CE131548E9D792865EDBA3,C856189B09346D7F26A23F8FCF4DAC,2934AC05A8AB83765C9DC2897AADCB,2016-12-01 09:43:00,2016-12-01 10:08:00,510580,39799,1.374738,103.9469,1.352083,103.8198,16.8,22.2,Street-Hailing,2021-11-24 09:43:23,2021-11-24 10:08:23,58.0,61.0,137,18.0
115045,A9B0D7E34445AA580A193A387E63D8,49D87C45FE6895B20569FD34DFD9C9,B7E622293C00E398B57D5026D8CC2D,2016-12-01 10:55:00,2016-12-01 10:59:00,650152,659802,1.348204,103.7442,1.35196,103.7556,4.8,1.8,Street-Hailing,2021-11-24 10:55:22,2021-11-24 10:59:12,66.0,66.0,107,23.0
94199,E884A3A95307BA5CF0C9B980EA5676,7F4FAF1DC4ED1E4464EB7A00D85236,0498605CD17489643CC00C8CE46850,2016-12-01 09:42:00,2016-12-01 10:23:00,730206,169075,1.444662,103.772723,1.288842,103.834139,21.8,21.5,Booking,2021-11-24 09:42:44,2021-11-24 10:23:12,58.0,62.0,174,25.0
132207,E1B629CA56E986B3B0CEA158EF8A5C,71DA3DAB5F4386DC82B0AF96D839CA,A13A29E29FB2C1B5F21D7008E9ED43,2016-12-01 11:56:00,2016-12-01 12:18:00,228516,819663,1.306904,103.835,1.356716,103.9865,16.15,21.5,Street-Hailing,2021-11-24 11:56:09,2021-11-24 12:18:40,72.0,74.0,148,9.0
51620,1A0519E72B0ADA3497F320A0D8621C,930EA9C52B00C240725C88C991E13B,F5D61321B9C7561550E7AA13DFBB27,2016-12-01 07:12:00,2016-12-01 07:40:00,560175,159835,1.375768,103.8369,1.284344,103.8138,21.0,17.1,Street-Hailing,2021-11-24 07:12:13,2021-11-24 07:40:22,43.0,46.0,154,20.0
71428,73B74761D8073B9E969CA4DE25E5C4,854E655B5DDF84DF1787032D6AA734,997188E7AC76E965E4D40F8FF4D02D,2016-12-01 08:29:00,2016-12-01 08:47:00,381002,68656,1.313919,103.8719,1.299509,103.837,13.05,5.8,Street-Hailing,2021-11-24 08:29:00,2021-11-24 08:47:00,51.0,53.0,147,14.0
75360,F73B848509DB797F5B937C79681F01,BA7622136C18C3482CBE89E69F621B,A57CEEA9B088E9223D889767348B11,2016-12-01 08:42:00,2016-12-01 09:14:00,370028,119936,1.330653,103.886648,1.276909,103.797914,24.08,17.5,Booking,2021-11-24 08:42:36,2021-11-24 09:14:46,52.0,55.0,44,13.0
49762,C53E048A8BE5C8DDC2CE6FF1C1A035,9FC8CD7760391CF0D9DC7854E5AACD,5283F5E3F3F6DE4A885C245FF0FEB5,2016-12-01 07:02:00,2016-12-01 07:33:00,520221,739254,1.341777,103.9564,1.439473,103.7828,26.9,28.0,Street-Hailing,2021-11-24 07:02:12,2021-11-24 07:33:44,42.0,45.0,166,18.0
101390,E211CC8708FD0E39895473ADAFF0FF,A080FFD8BC658AC8915AB01C171B13,58E7C9A5F01DFB28C97E90B1B5561F,2016-12-01 10:07:00,2016-12-01 10:25:00,408868,529649,1.33295,103.8941,1.354087,103.9407,9.8,8.8,Street-Hailing,2021-11-24 10:07:03,2021-11-24 10:25:11,61.0,62.0,52,14.0
66185,354C2E86F34962BFD563C644B6ED24,2A1F7D0B0BA4582EA3A2CEF9299315,CE5E0008AA300B4313B0D6A1A3F315,2016-12-01 08:10:00,2016-12-01 08:18:00,560609,805946,1.379275,103.837334,1.391042,103.854427,10.3,3.0,Booking,2021-11-24 08:10:57,2021-11-24 08:18:29,49.0,50.0,169,20.0
46702,08B10DA78E37713F596792E94ACF98,143EA23F389439C42625696276A81F,D63195460E41A62F951FDDFF3F346A,2016-12-01 06:43:00,2016-12-01 07:10:00,734788,699798,1.444052,103.802291,1.372222,103.701409,23.25,20.2,Booking,2021-11-24 06:43:08,2021-11-24 07:10:00,40.0,43.0,109,25.0
55000,3FF15E5D76D9A78E4E4A9E71174DB8,3CA4BC076E424C6A6F2115AA816F33,508D1181CCA43E9F967DCABF6081FC,2016-12-01 07:28:00,2016-12-01 07:40:00,268856,138665,1.314416,103.807567,1.302142,103.793012,12.3,4.0,Booking,2021-11-24 07:28:22,2021-11-24 07:40:18,45.0,46.0,112,10.0
60227,6F4BFBB6DEFEACDF08721AC85F679B,CA6638FE2D9B89B42E62905B3DF681,B40EBE41468B9A2F8E460563F4E428,2016-12-01 07:48:00,2016-12-01 08:27:00,518457,309223,1.372567,103.9502,1.320181,103.8417,22.7,21.0,Street-Hailing,2021-11-24 07:48:58,2021-11-24 08:27:43,47.0,51.0,163,18.0
67860,49A2BBD6B0D1C9089CF96CDAA35734,008E6393BDAF22A73B81084F429C0F,F60EF97374D934B7EC3C4CE8596A30,2016-12-01 08:16:00,2016-12-01 08:46:00,247966,819642,1.29199,103.816553,1.362159,103.990051,28.75,26.5,Booking,2021-11-24 08:16:35,2021-11-24 08:46:54,50.0,53.0,93,10.0
94513,546F4D8A67E507FD5E767DCC06AB50,5055050A971677A54DB6531A60E36D,9A323B689AF6DF3DA4DBFDEC68CF5D,2016-12-01 09:43:00,2016-12-01 09:50:00,486069,528882,1.348166,103.962072,1.344724,103.941739,7.7,4.3,Booking,2021-11-24 09:43:41,2021-11-24 09:50:00,58.0,59.0,140,16.0
42968,DAC140FD2ADE2DE6127D946B300EBA,514B0F80BD4CB194F9B44625833B66,81391767A3B8AF7399BB5B4E58846D,2016-12-01 06:16:00,2016-12-01 06:33:00,520247,229899,1.344307,103.9535,1.310644,103.847,15.5,15.6,Street-Hailing,2021-11-24 06:16:46,2021-11-24 06:33:47,38.0,39.0,43,18.0
107062,476E5446137A4F63BA11FB69F7C614,97F42A3ABEA457109423252BA141ED,0A814C710ACA69F5C95ED14AF276B4,2016-12-01 10:27:00,2016-12-01 10:32:00,38982,189766,1.293346,103.8586,1.295954,103.8563,4.5,2.2,Street-Hailing,2021-11-24 10:27:01,2021-11-24 10:32:16,63.0,63.0,88,1.0
33627,EAFDF1A4D42D91A6A0FDCD0DE4E5BF,572BD526884716F2D02B18E5AEF02B,8A43D657726011FF68D99F0502DACB,2016-12-01 04:32:00,2016-12-01 04:42:00,238875,189642,1.306991,103.8289,1.301546,103.8524,10.15,3.5,Street-Hailing,2021-11-24 04:32:45,2021-11-24 04:42:29,27.0,28.0,136,9.0
47801,5BC4086159A72CEC2815AFC1C54BF0,00F10A17A211EF288485D078251EEC,6DE180EBDC8510A2DF50348849B3C5,2016-12-01 06:50:00,2016-12-01 07:10:00,127725,48616,1.318978,103.75365,1.284479,103.851082,19.75,14.8,Booking,2021-11-24 06:50:20,2021-11-24 07:10:26,41.0,43.0,43,5.0
50133,C0C8A13A33C38D1FD50C26D421348D,B7E2426190D056D60D0A62033F1263,48A11A5B6E05210EE81AD7899523BA,2016-12-01 07:04:00,2016-12-01 07:14:00,510516,508726,1.374198,103.9435,1.376846,103.9745,7.8,4.5,Street-Hailing,2021-11-24 07:04:12,2021-11-24 07:14:07,42.0,43.0,126,18.0
50044,9A1904A19ED7007D597B414C1860AE,6500B8C25347770B86A60E8C2B5941,F924C40E7B892F17BCF664674AAB81,2016-12-01 07:03:00,2016-12-01 07:31:00,370054,699800,1.323921,103.8875,1.377988,103.7127,24.05,25.3,Street-Hailing,2021-11-24 07:03:48,2021-11-24 07:31:46,42.0,45.0,35,13.0
82020,D5B745CF605F23F7E5C6967D86119F,7F1C109CA87C573C775C14D247EF56,7FC7707D26DE7B08A64E07B3B1E06F,2016-12-01 09:03:00,2016-12-01 09:38:00,510421,238801,1.371185,103.954905,1.304052,103.831767,24.65,20.7,Booking,2021-11-24 09:03:55,2021-11-24 09:38:26,54.0,58.0,74,18.0
82557,45F6A27A99E7A3B0095F2920E168D1,FFB927B5A1B81021C4D296CB599A70,D9C20740F694D364C40DD6A80E3D88,2016-12-01 09:05:00,2016-12-01 09:20:00,410648,819642,1.332131,103.905875,1.362159,103.990051,17.2,13.1,Booking,2021-11-24 09:05:31,2021-11-24 09:20:36,54.0,56.0,40,14.0
42636,2CB3492CC61192791DB2D231827DD2,79B1D77B57745342AF994049BC0B2E,6F938F893BEC7032A52C3DFBE2C66B,2016-12-01 06:14:00,2016-12-01 06:31:00,730201,797653,1.443275,103.7743,1.391294,103.8763,16.7,16.1,Street-Hailing,2021-11-24 06:14:01,2021-11-24 06:31:03,37.0,39.0,45,25.0
67472,25490E575ABB47C3D5AF9E7BED310D,CF045028B06FA7B403F0D14F9FE3A6,ADF11CCDEBB1B7CC4606F499266CA7,2016-12-01 08:15:00,2016-12-01 08:19:00,82001,49711,1.299509,103.837,1.282026,103.8495,6.0,1.2,Street-Hailing,2021-11-24 08:15:13,2021-11-24 08:19:58,50.0,50.0,70,2.0
68347,D9072A0643E5F300A3A71FD9646666,A5B023A52C4974DBF2650E82C002B9,A47717AE3221A33395AF9C6974DF0B,2016-12-01 08:18:00,2016-12-01 08:36:00,247729,98382,1.30366,103.8241,1.299509,103.837,11.4,6.9,Street-Hailing,2021-11-24 08:18:16,2021-11-24 08:36:56,50.0,52.0,31,10.0
124446,CE66B8DDB4E007FAEB1CF4BA76BB74,BB57B9613981090939CA4554753F16,F5FC026AEC9BFE1CF84B9ACCFFAC6D,2016-12-01 11:29:00,2016-12-01 11:34:00,162010,168752,1.287034,103.8389,1.281513,103.8368,4.3,1.6,Street-Hailing,2021-11-24 11:29:58,2021-11-24 11:34:47,69.0,69.0,80,3.0
55796,66C0873F532CF0C94EAB3AD1C75272,DC45953A964B96E9BA98EE7114502A,24A027737640CEBB2A9869A9DFF0AB,2016-12-01 07:31:00,2016-12-01 07:48:00,669559,738547,1.360759,103.765297,1.425425,103.775333,16.7,10.5,Booking,2021-11-24 07:31:44,2021-11-24 07:48:20,45.0,47.0,72,23.0
120319,BD7D867C24010AF3E59166BA7D0D3C,B5D59B39950B4DCD01A1AE9C77236C,1916DE1FD1255341F529B0C6E7D491,2016-12-01 11:14:00,2016-12-01 11:35:00,160094,390021,1.28836,103.8331,1.307519,103.8845,11.55,12.8,Street-Hailing,2021-11-24 11:14:59,2021-11-24 11:35:58,67.0,70.0,151,3.0
