No,Driver_ID,Start_Time,Start_Post,Start_Latitude,Start_Longitude,End_Time,End_Post,End_Latitude,End_Longitude,Schedule_Date,Service_Quality,Start_Slot,End_Slot,DistrictCode
22444,2F3DB1B1C9165A2434D9EE70006FC7,2016-12-01 08:52:18,819642,1.362159,103.990051,2016-12-01 23:25:13,738098,1.443689,103.804392,2/12/2016,59.35385747,53,140,17.0
19715,030F5874F2F515B3D3D578DFCB73E0,2016-12-01 08:00:50,560625,1.382273,103.841187,2016-12-01 13:28:24,506968,1.358924,103.969853,2/12/2016,81.5657029,48,81,20.0
13768,D6577CFA7BA732A5ACCED7CF7169C2,2016-12-01 06:33:28,150052,1.288556,103.813296,2016-12-01 16:21:24,229617,1.301216,103.841728,2/12/2016,4.45612947,39,98,3.0
5969,40634DABFAF02272C19D0D7954EC84,2016-12-01 00:32:34,238839,1.301016,103.845411,2016-12-01 20:22:11,823306,1.406299,103.905942,2/12/2016,87.66696817,3,122,9.0
10089,16F8E1F26F4ADCDCC8A18D3923F6F8,2016-12-01 04:59:27,560101,1.370292,103.839264,2016-12-01 16:53:14,760808,1.416968,103.830842,2/12/2016,88.31390194,30,101,20.0
15733,1FA3AB965FDDBA4DD7AC0FDBCCE85C,2016-12-01 07:05:00,270007,1.311269,103.787215,2016-12-01 15:35:00,120727,1.304455,103.763716,2/12/2016,79.67818107,42,94,10.0
12614,C563125D73E06BF9B6115E74E24053,2016-12-01 06:14:07,463010,1.322012,103.936258,2016-12-01 07:40:39,486036,1.333341,103.962653,2/12/2016,82.77831111,37,46,16.0
7950,F9080FAF902ED4960785E00606D833,2016-12-01 01:09:47,229594,1.307565,103.829476,2016-12-01 23:31:05,389415,1.313396,103.883877,2/12/2016,75.39318441,7,141,9.0
1100,38F33AF7CD4C0C28C82B652B50EA99,2016-12-01 00:04:16,238841,1.301284,103.841309,2016-12-01 23:39:33,658881,1.34127,103.759847,2/12/2016,76.47680684,0,142,9.0
15002,A44BC8F3DCEBE8956F1BBBBDF1FCD1,2016-12-01 06:53:45,461035,1.324938,103.92616,2016-12-01 14:41:18,270006,1.312305,103.788024,2/12/2016,81.11958242,41,88,16.0
21543,CA5EA552098FE99917196A3E406A2E,2016-12-01 08:32:04,510739,1.378544,103.936837,2016-12-01 12:43:05,528553,1.36554,103.932002,2/12/2016,100.0,51,76,18.0
14263,4C9FF0646284AD2E238B1A347EC2CC,2016-12-01 06:41:51,821601,1.402411,103.907231,2016-12-01 16:22:21,543266,1.38258,103.897436,2/12/2016,43.02358101,40,98,19.0
7222,C19D212C346F35EFFC7614D7BFD5D5,2016-12-01 00:50:36,738317,1.448434,103.811756,2016-12-01 23:19:56,768579,1.437282,103.837535,2/12/2016,70.6611789,5,140,25.0
15437,3AEF2905EC174AA4AF2DFE69BE35CF,2016-12-01 07:00:23,760844,1.415635,103.835288,2016-12-01 14:38:09,560332,1.361755,103.851834,2/12/2016,89.28917269,42,88,27.0
21530,7975C5405A7BEEAC7E7E7493E02805,2016-12-01 08:31:52,430022,1.313873,103.895025,2016-12-01 17:05:58,425298,1.310362,103.909324,2/12/2016,64.12453455,51,102,15.0
18771,9306C552EFD263F6924147ED4BBAF1,2016-12-01 07:47:21,460032,1.322691,103.937489,2016-12-01 15:12:03,117372,1.276479,103.799213,2/12/2016,86.93196389,47,91,16.0
22445,B3BAB993CE785D1D81C53D473795E4,2016-12-01 08:52:19,510101,1.367035,103.958084,2016-12-01 15:06:42,109705,1.283043,103.80316,2/12/2016,78.97878168,53,91,18.0
13781,995DCD815D59D06EEEFD2D4D665AA0,2016-12-01 06:33:42,760112,1.434244,103.828718,2016-12-01 13:38:52,768724,1.44256,103.834437,2/12/2016,81.08875147,39,82,27.0
