No,Driver_ID,Start_Time,Start_Post,Start_Latitude,Start_Longitude,End_Time,End_Post,End_Latitude,End_Longitude,Schedule_Date,Service_Quality,Start_Slot,End_Slot,DistrictCode
25657,BA7092AA3BD96A9621E021077A7352,2016-12-01 11:56:55,238162,1.300256,103.839051,2016-12-01 23:21:44,760834,1.415166,103.833882,2/12/2016,93.62917775,72,140,9.0
6759,3A561C22075E42B908503FDF126272,2016-12-01 00:42:21,689715,1.397314,103.74739,2016-12-01 23:35:50,792467,1.397462,103.877918,2/12/2016,78.25928714,4,142,23.0
13732,B0E1B152E05EFAC4B40BF48B500CF3,2016-12-01 06:33:00,486030,1.33571,103.966545,2016-12-01 16:44:39,249595,1.29956,103.825762,2/12/2016,50.98298987,39,100,16.0
16675,64BECD4D95A457278CB4D9BF8AA5B9,2016-12-01 07:18:32,163002,1.288639,103.839582,2016-12-01 18:11:27,519599,1.379085,103.955139,2/12/2016,95.46611131,44,109,3.0
3615,9C7B10F7911882149B30011487D3E6,2016-12-01 00:15:16,228213,1.307249,103.833358,2016-12-01 06:51:03,228511,1.305888,103.83625,2/12/2016,59.8322681,2,41,9.0
16372,B4C7388468A26E5C237D4C82B94067,2016-12-01 07:14:07,531980,1.379626,103.880472,2016-12-01 15:21:42,188966,1.298141,103.854678,2/12/2016,89.37120377,43,92,19.0
6553,894614F4122724E9D68C1C0714CBB1,2016-12-01 00:39:22,819642,1.362159,103.990051,2016-12-01 23:33:08,126809,1.295205,103.765813,2/12/2016,68.23310617,4,141,17.0
2831,718AC037D13471B1539B1F4866F835,2016-12-01 00:11:29,39393,1.292009,103.85588,2016-12-01 23:38:47,530708,1.366651,103.889006,2/12/2016,87.33236184,1,142,1.0
17199,4330BB403EEFC8304A31F1F29A426F,2016-12-01 07:25:31,689715,1.397314,103.74739,2016-12-01 15:46:32,330044,1.322123,103.866633,2/12/2016,58.44620258,44,95,23.0
3351,32647AF4547E208086CEFD217923B0,2016-12-01 00:14:00,68811,1.299509,103.837,2016-12-01 23:41:13,460055,1.326577,103.919335,2/12/2016,48.45176965,1,142,1.0
19641,4BE5D797A3A3EDDE9B83FE20DED0A5,2016-12-01 08:00:00,680449,1.379076,103.736201,2016-12-01 21:36:00,641691,1.342395,103.705838,2/12/2016,60.08674652,48,130,23.0
1769,359319C39294DF0B167D6C160A6FD6,2016-12-01 00:06:47,650267,1.348843,103.759877,2016-12-01 23:41:26,823670,1.405392,103.913368,2/12/2016,75.20792279,1,142,23.0
2100,FA75C430006DFBCA9337D06AD99F98,2016-12-01 00:08:16,510198,1.366791,103.960163,2016-12-01 23:18:47,328841,1.324044,103.85271,2/12/2016,65.24780597,1,140,18.0
11674,F107C5D598162E906EFD7BCA228FD7,2016-12-01 05:56:05,120711,1.305275,103.76105,2016-12-01 23:35:10,258484,1.305573,103.823716,2/12/2016,83.59420428,36,142,5.0
14330,3072B210CC7A49A7ACB84C8438FEFE,2016-12-01 06:43:00,760433,1.42093,103.847272,2016-12-01 20:46:00,762431,1.41967,103.846953,2/12/2016,76.04670346,40,125,27.0
6807,080F2312339E67126824FD8D96E1EF,2016-12-01 00:43:19,169075,1.288842,103.834139,2016-12-01 23:10:10,514530,1.370958,103.94959,2/12/2016,86.08770038,4,139,3.0
15236,93A0BAB70197EBDFB4D8F8AC198A4B,2016-12-01 06:57:40,760366,1.429191,103.845823,2016-12-01 20:31:32,169813,1.291898,103.825646,2/12/2016,81.23325337,42,123,27.0
24670,109731454B7B0724DF242433143601,2016-12-01 10:30:02,543302,1.388028,103.890303,2016-12-01 14:54:24,437552,1.313957,103.892678,2/12/2016,82.88249314,63,89,19.0
17200,B1C5D168CD531EA36382EFCF9FF675,2016-12-01 07:25:34,169568,1.287275,103.827865,2016-12-01 16:59:32,238882,1.305578,103.830139,2/12/2016,86.80557666,44,102,3.0
888,DEB4DCBE938F77036EADE625499A2F,2016-12-01 00:03:23,569813,1.381747,103.844984,2016-12-01 23:33:40,760638,1.420333,103.838396,2/12/2016,64.83601919,0,141,20.0
22479,25465E532F1008DB8EE5DCFF400EEB,2016-12-01 08:53:29,509737,1.359934,103.964911,2016-12-01 23:43:57,542297,1.394702,103.901115,2/12/2016,85.71743599,53,142,17.0
16494,A0B4F5D77DA590284D1F2DEC3CF47E,2016-12-01 07:15:56,320014,1.323861,103.861971,2016-12-01 15:04:43,530306,1.367205,103.895251,2/12/2016,72.60807378,44,90,12.0
8323,FDEA03E2A2D7A3FA13430EBA4C7066,2016-12-01 01:31:13,449265,1.302814,103.904062,2016-12-01 22:26:01,819642,1.362159,103.990051,2/12/2016,78.96981046,9,135,15.0
20202,57CA7569106F6E13C4FFDF3C1091F6,2016-12-01 08:08:07,560473,1.363074,103.857041,2016-12-01 16:26:08,249716,1.304215,103.823973,2/12/2016,84.36811069,49,99,20.0
14924,B006C6D1E5EF1031570D261B23AC6B,2016-12-01 06:52:31,670610,1.383336,103.761091,2016-12-01 17:27:03,670249,1.381058,103.77378,2/12/2016,89.93713622,41,105,23.0
14617,9CC55BF6C8CF343D801B127C3E1360,2016-12-01 06:47:30,530536,1.377232,103.889377,2016-12-01 16:08:03,791446,1.391935,103.872866,2/12/2016,87.69149727,41,97,19.0
487,F220A7663A5B110DA15D87F6D6F057,2016-12-01 00:01:54,819643,1.355322,103.988337,2016-12-01 20:38:48,639812,1.350801,103.685113,2/12/2016,74.7009378,0,124,17.0
12310,43259DDC5F92E9C66CFCE0B4EBFD8E,2016-12-01 06:08:49,120613,1.303687,103.767778,2016-12-01 16:11:18,678276,1.368654,103.77593,2/12/2016,70.97111209,37,97,5.0
221,EBC3C061DE2D7D29071A067ECDC77B,2016-12-01 00:00:46,49910,1.294129,103.808334,2016-12-01 23:28:36,238298,1.294335,103.841969,2/12/2016,93.32922763,0,141,1.0
24409,3C288711C9DEA410A28B007FC5F9C1,2016-12-01 10:12:56,529498,1.36169,103.957859,2016-12-01 16:47:33,319522,1.332353,103.851555,2/12/2016,87.62458954,61,101,18.0
6297,657A6555C52C8ACDD79FEA56951534,2016-12-01 00:36:02,819643,1.355322,103.988337,2016-12-01 23:12:27,597393,1.32562,103.76719,2/12/2016,85.6137671,4,139,17.0
10396,B86CE7C3596EF5D3C4D818649209ED,2016-12-01 05:11:38,510181,1.364554,103.960556,2016-12-01 15:04:17,509922,1.388227,103.986749,2/12/2016,81.71994278,31,90,18.0
9824,C829760DF5381DA731517AC329C704,2016-12-01 04:46:21,329731,1.322817,103.85283,2016-12-01 17:41:08,228230,1.311777,103.836579,2/12/2016,70.86128707,29,106,12.0
25571,EEEE8C8508B6EF7DFCD0212AF51CDC,2016-12-01 11:48:31,310092,1.338044,103.849374,2016-12-01 15:51:11,531220,1.299509,103.837,2/12/2016,80.29401432,71,95,12.0
20268,DF5FC8558375F18FFB3C27A0CBE249,2016-12-01 08:09:10,550107,1.36991,103.870069,2016-12-01 17:13:09,228796,1.301793,103.840857,2/12/2016,68.10795209,49,103,19.0
17234,8A57C204558818DFD5B09000DDC144,2016-12-01 07:26:00,569931,1.362481,103.847569,2016-12-01 13:55:00,257662,1.312948,103.827417,2/12/2016,86.89568493,45,84,20.0
15694,9B0D51ABC5A3FF8929215DA6A07B4C,2016-12-01 07:04:23,670525,1.386726,103.765116,2016-12-01 19:22:41,597176,1.324348,103.767891,2/12/2016,76.95167358,42,116,23.0
3556,2B6335005D041AB28BC35323693AA7,2016-12-01 00:15:00,18981,1.279637,103.854149,2016-12-01 23:38:47,520268,1.351399,103.947878,2/12/2016,74.35247851,2,142,1.0
14899,06C975C98608D096EB5A224D045009,2016-12-01 06:52:09,823665,1.402175,103.914967,2016-12-01 17:18:53,769026,1.420935,103.840768,2/12/2016,82.75534747,41,104,19.0
2061,B7F1FDE1E473FA76112E17AF968BE7,2016-12-01 00:08:05,819663,1.356716,103.98651,2016-12-01 23:15:20,821669,1.404066,103.913674,2/12/2016,61.3517887,1,140,17.0
11837,9900DA8D1E7B0E968DEAE1429DAE00,2016-12-01 06:00:18,550536,1.373699,103.875112,2016-12-01 11:31:06,239194,1.298241,103.8335,2/12/2016,65.48219594,36,69,19.0
21440,806FAAD4A5009709B1A4F17DBF40AC,2016-12-01 08:30:14,532476,1.373745,103.90237,2016-12-01 17:31:09,570116,1.347754,103.849325,2/12/2016,80.62506761,51,105,19.0
9354,DF5ABA7DC1DAFC94B0B8C6229D0A9E,2016-12-01 04:09:14,563315,1.364145,103.847474,2016-12-01 16:24:52,560586,1.370343,103.853453,2/12/2016,86.29545622,25,98,20.0
3640,994C8E588B6E97D9BB02C57497FCDF,2016-12-01 00:15:26,119953,1.278912,103.802439,2016-12-01 23:21:14,118549,1.27617,103.793371,2/12/2016,76.67318145,2,140,5.0
16464,42ED515913D5098D093A3E646632FD,2016-12-01 07:15:32,510453,1.371844,103.957288,2016-12-01 17:04:27,529705,1.348878,103.935731,2/12/2016,70.53788835,44,102,18.0
2659,8817826C31240F23A9CC8109692F71,2016-12-01 00:10:44,486362,1.331141,103.962651,2016-12-01 22:57:41,470765,1.336114,103.935749,2/12/2016,72.59899019,1,138,16.0
14405,E2DC763BFB814BF51E3BF7BDEB4964,2016-12-01 06:44:12,730877,1.445145,103.791265,2016-12-01 15:27:54,519938,1.377302,103.941495,2/12/2016,90.71149601,40,93,25.0
9768,C72FF776396CD4D7C3031C7E227D26,2016-12-01 04:42:42,90008,1.281699,103.842327,2016-12-01 15:55:04,249614,1.304026,103.823134,2/12/2016,93.79914403,28,96,4.0
18460,089670226B0009C996A25D8E04356B,2016-12-01 07:43:00,534207,1.372947,103.901036,2016-12-01 16:41:04,787859,1.396316,103.819177,2/12/2016,84.80197837,46,100,19.0
15667,727BC47A71D90490BD40B2BEA3733C,2016-12-01 07:04:01,547529,1.370117,103.877649,2016-12-01 15:58:47,339946,1.32576,103.86903,2/12/2016,87.78369144,42,96,19.0
5030,DEF50555D8EFB7804F25D5D40B069A,2016-12-01 00:24:17,218227,1.305334,103.851162,2016-12-01 22:30:33,239693,1.30142,103.837238,2/12/2016,81.20090449,2,135,8.0
22938,7CFFA354813A8CFB36B2DF8EAC109C,2016-12-01 09:06:09,460056,1.326351,103.919976,2016-12-01 16:27:06,409957,1.325346,103.891157,2/12/2016,82.7008855,55,99,16.0
13376,DBC11E8364063330606143EE5FA880,2016-12-01 06:27:04,672633,1.385099,103.758581,2016-12-01 16:44:38,650309,1.358299,103.748787,2/12/2016,87.4402142,39,100,23.0
12179,C0978046679151CE2221012F9884E2,2016-12-01 06:06:22,680551,1.394271,103.742993,2016-12-01 15:58:49,680019,1.379321,103.752803,2/12/2016,75.11011904,37,96,23.0
12113,CD3C849C269FEA5243E2B2728D1739,2016-12-01 06:05:00,730301,1.431601,103.77371,2016-12-01 15:36:00,738322,1.448591,103.809077,2/12/2016,87.88780059,36,94,25.0
17944,78E26A36538C135438EC82F946BA5B,2016-12-01 07:35:52,670150,1.377027,103.766828,2016-12-01 22:53:15,760321,1.42912,103.841342,2/12/2016,70.04490103,46,137,23.0
4241,754A6E2B80AB9808EC252A0A605526,2016-12-01 00:18:45,550554,1.371984,103.870336,2016-12-01 23:59:10,58656,1.288347,103.848954,2/12/2016,80.61379924,2,144,19.0
3876,8BE05257F05B0117329214A61D92F9,2016-12-01 00:16:38,299939,1.338223,103.832729,2016-12-01 23:13:40,118426,1.291341,103.78047,2/12/2016,88.23500724,2,139,11.0
24278,11E61EF4C0623D6323FC9007466520,2016-12-01 10:02:53,760858,1.417682,103.838346,2016-12-01 13:32:12,534415,1.336051,103.892124,2/12/2016,74.55523092,60,81,27.0
20677,52C37341ACAE41239418AC35F84C58,2016-12-01 08:16:00,522869,1.354973,103.932907,2016-12-01 17:29:00,520836,1.350518,103.935199,2/12/2016,69.78179485,50,105,18.0
22453,3D5D989D58E2A5B373F9F314DD85DA,2016-12-01 08:52:46,440028,1.303511,103.913029,2016-12-01 22:03:46,329745,1.324074,103.851473,2/12/2016,74.5499882,53,132,15.0
303,2AA124D65F21D33A1F24607AF6FD2D,2016-12-01 00:01:01,238274,1.292747,103.842264,2016-12-01 23:28:14,1,1.292474,103.856522,2/12/2016,87.94394547,0,141,9.0
11751,6FAC1C14F45F3B7F5278A0BCC56573,2016-12-01 05:58:27,550210,1.354907,103.873555,2016-12-01 09:28:23,38986,1.294611,103.859656,2/12/2016,76.16137058,36,57,19.0
10104,764FB10E0BC218C2277C7623649EB0,2016-12-01 05:00:14,609078,1.328981,103.737353,2016-12-01 13:36:53,119082,1.293631,103.784385,2/12/2016,82.03108594,30,82,22.0
25116,F78AFCC0A962DE14974FFAF07ADD23,2016-12-01 11:05:53,763348,1.427238,103.841973,2016-12-01 23:48:23,121306,1.321272,103.765908,2/12/2016,81.25179728,66,143,27.0
747,2F4CE9D744574581D1B93CDFF9B41D,2016-12-01 00:02:56,349282,1.324625,103.873258,2016-12-01 23:40:33,819642,1.362159,103.990051,2/12/2016,84.45990602,0,142,13.0
13575,80F68FBAB35274D12A98ED845D7FA4,2016-12-01 06:30:25,520408,1.358809,103.945147,2016-12-01 15:07:46,819643,1.355322,103.988337,2/12/2016,85.87292772,39,91,18.0
5544,ECD0EF9270CD41841AA907F8983730,2016-12-01 00:28:44,667979,1.363414,103.764469,2016-12-01 23:33:22,828670,1.415086,103.898993,2/12/2016,84.92978659,3,141,23.0
14820,5F7BFB16D726B69301B64F6F9CD0C6,2016-12-01 06:50:41,730009,1.441188,103.775964,2016-12-01 16:05:25,738203,1.444073,103.768567,2/12/2016,86.22104532,41,96,25.0
14525,DCFCA5B7CE62144E025158AB1732B9,2016-12-01 06:45:58,550422,1.348855,103.87596,2016-12-01 14:34:49,738579,1.430806,103.775072,2/12/2016,68.56534193,40,87,19.0
11129,3AFB94E22DFF23BC3A20F6E133ADD4,2016-12-01 05:38:34,730032,1.444253,103.772675,2016-12-01 13:49:01,228796,1.301793,103.840857,2/12/2016,83.01066201,34,83,25.0
15737,7284F1AF327A7AC40EA6AEA808A6A8,2016-12-01 07:05:00,819643,1.355322,103.988337,2016-12-01 17:55:51,769138,1.410921,103.832145,2/12/2016,66.29597224,42,108,17.0
17837,9C21CA31A643EEBC5ABD24190ED9B0,2016-12-01 07:34:31,760281,1.439095,103.837392,2016-12-01 22:29:10,732717,1.44147,103.798647,2/12/2016,94.55176904,45,135,27.0
17850,634AA119A1CE7CB019A500338C4605,2016-12-01 07:34:38,178882,1.293196,103.852879,2016-12-01 23:07:11,530633,1.369904,103.879092,2/12/2016,85.38756815,45,139,6.0
20430,EDEAC365F5D596C880521DB86500B1,2016-12-01 08:11:41,598722,1.354149,103.767821,2016-12-01 13:05:23,609434,1.331037,103.741504,2/12/2016,92.10121866,49,78,21.0
13637,75CAF739CBC6DDB918B2D071050F14,2016-12-01 06:31:22,272012,1.309746,103.7945,2016-12-01 18:46:57,88659,1.299509,103.837,2/12/2016,82.39808383,39,113,10.0
15758,3E607C62E134495DCE716E46F20635,2016-12-01 07:05:25,819643,1.355322,103.988337,2016-12-01 14:36:50,381045,1.316943,103.878223,2/12/2016,71.01274814,42,88,17.0
16086,962707A6191EAF92DE42101A190BE4,2016-12-01 07:10:23,570155,1.346233,103.855829,2016-12-01 22:45:15,540319,1.390518,103.890495,2/12/2016,78.77179893,43,136,20.0
5141,B14CD28E9D954D3646DA93BE4440A1,2016-12-01 00:25:16,238875,1.306991,103.828903,2016-12-01 22:42:08,650537,1.355206,103.750684,2/12/2016,65.0013251,2,136,9.0
14413,9793FCD5D5CE0083307888BB1888BE,2016-12-01 06:44:22,762317,1.434145,103.842824,2016-12-01 23:25:16,768069,1.438677,103.830227,2/12/2016,76.17440049,40,140,27.0
707,C66DEB6DE4383233F5619ECFFED8FF,2016-12-01 00:02:46,819643,1.355322,103.988337,2016-12-01 23:52:20,138632,1.299622,103.787656,2/12/2016,78.36748292,0,143,17.0
20893,9167C60C1021FE66FD08A93DBC3666,2016-12-01 08:19:15,529393,1.351484,103.951159,2016-12-01 18:45:27,1,1.292474,103.856522,2/12/2016,87.54017856,50,112,18.0
18314,1BDDF203DA16A225043BF3F8A18122,2016-12-01 07:41:00,560155,1.375919,103.839952,2016-12-01 23:49:00,530573,1.377615,103.887554,2/12/2016,87.23919872,46,143,20.0
21570,7C23EB3346B3D80A8D6845A4920B29,2016-12-01 08:32:35,525496,1.361528,103.951084,2016-12-01 12:54:44,520509,1.355612,103.945002,2/12/2016,88.6543241,51,77,18.0
22598,9CF011D16717637946CF57BDE63789,2016-12-01 08:56:31,641660,1.335706,103.704595,2016-12-01 23:48:25,98535,1.299509,103.837,2/12/2016,89.9451529,54,143,22.0
415,4FC094927161ED9CBC75246AA71D6F,2016-12-01 00:01:34,49326,1.282531,103.853582,2016-12-01 23:55:23,169658,1.289387,103.840773,2/12/2016,85.1022757,0,144,1.0
17778,1064EE47CF7901B7BD179CE3DA012C,2016-12-01 07:33:31,731001,1.441691,103.770859,2016-12-01 16:43:40,738099,1.435855,103.786222,2/12/2016,45.73045384,45,100,25.0
8231,F37C474E951077F8B1EE08F3C9CB77,2016-12-01 01:23:00,88756,1.299509,103.837,2016-12-01 23:33:00,39595,1.292001,103.858718,2/12/2016,70.91294458,8,141,2.0
8946,7B663CBDFE856A2ED8D392A8D73AC5,2016-12-01 03:06:20,640834,1.343257,103.694293,2016-12-01 14:06:12,138572,1.313201,103.774344,2/12/2016,76.60603741,19,85,22.0
4721,6F7F528C6513B4115E18E598BB5594,2016-12-01 00:21:51,469992,1.311646,103.940268,2016-12-01 21:58:20,760108,1.432351,103.828498,2/12/2016,82.19116121,2,132,16.0
620,71E7D082370310B2BCFB83C1B43DD4,2016-12-01 00:02:22,520253,1.341878,103.952477,2016-12-01 23:44:58,530960,1.377232,103.878546,2/12/2016,65.03084138,0,142,18.0
16277,35BEB3827364C921649FD61870E8D3,2016-12-01 07:12:58,544317,1.393291,103.887781,2016-12-01 15:33:38,188430,1.301141,103.855128,2/12/2016,92.87319988,43,93,19.0
2039,E87A020DEE11E7CBB339E13FDD221E,2016-12-01 00:08:00,680113,1.377988,103.750801,2016-12-01 23:27:00,823261,1.299509,103.837,2/12/2016,84.69017148,1,141,23.0
2089,19F12B97A4772A20AE50EF13518248,2016-12-01 00:08:14,486783,1.336053,103.969903,2016-12-01 23:59:42,819661,1.357373,103.98807,2/12/2016,74.32125038,1,144,16.0
14203,CA37D6B54B51474C9C5929DD2C107D,2016-12-01 06:40:54,560464,1.366846,103.856853,2016-12-01 12:55:27,819643,1.355322,103.988337,2/12/2016,72.20398703,40,78,20.0
12565,A89671A0A3F1E098D0EDAB267C62DF,2016-12-01 06:13:24,550235,1.355052,103.869881,2016-12-01 14:49:42,819663,1.356716,103.98651,2/12/2016,98.51133178,37,89,19.0
8015,88570D2053AE1AA8826F969A6FDE71,2016-12-01 01:12:08,819643,1.355322,103.988337,2016-12-01 23:33:41,130019,1.307839,103.783658,2/12/2016,100.0,7,141,17.0
20494,165EA4379604AEBF4AD7C8979C5B7A,2016-12-01 08:12:47,238257,1.290937,103.836585,2016-12-01 15:22:57,239518,1.300239,103.840721,2/12/2016,87.58934776,49,92,9.0
18928,648A6EDA673CDCB1AC60FCE7D4CAA4,2016-12-01 07:49:37,510745,1.378376,103.935751,2016-12-01 20:53:59,739983,1.440966,103.772075,2/12/2016,76.20513755,47,125,18.0
13541,5C60D84C798ED2A2DC0C90163BD8E8,2016-12-01 06:29:52,520714,1.360038,103.937046,2016-12-01 20:35:25,58656,1.288347,103.848954,2/12/2016,82.16429958,39,124,18.0
23168,300412BC2554535A2EF60057DE828E,2016-12-01 09:13:40,750336,1.446927,103.815358,2016-12-01 16:52:35,806748,1.389729,103.856689,2/12/2016,64.19882627,55,101,27.0
18644,EF72510D1BADE1C2D1A7D63DB205A3,2016-12-01 07:45:23,558961,1.355263,103.865821,2016-12-01 10:28:06,58359,1.285366,103.843699,2/12/2016,89.98132404,46,63,19.0
11882,D01CDDCDC84B4CB065D7563CB9988F,2016-12-01 06:01:00,760632,1.418624,103.839026,2016-12-01 14:33:00,768827,1.429227,103.840426,2/12/2016,79.86941911,36,87,27.0
14880,D8D0C1AE0D1AA91FEDB25F715EB532,2016-12-01 06:51:50,730706,1.439734,103.79667,2016-12-01 14:22:33,533972,1.334675,103.890368,2/12/2016,88.03700366,41,86,25.0
7487,52F5A9D225A9D830779860918DC52B,2016-12-01 00:56:32,49909,1.285539,103.851667,2016-12-01 23:26:15,530356,1.372568,103.898837,2/12/2016,80.89302048,6,141,1.0
19878,CA02145341D382F34FEFCEE6049CF3,2016-12-01 08:03:12,640738,1.34636,103.700573,2016-12-01 16:59:42,642685,1.342927,103.703974,2/12/2016,100.0,48,102,22.0
11178,0B77A4C31526BD267DBF81D8870770,2016-12-01 05:40:03,479250,1.3377,103.930704,2016-12-01 23:57:08,590007,1.337403,103.775023,2/12/2016,95.5902708,34,144,16.0
20436,ED54980ADA6831E601B2A5466C26CE,2016-12-01 08:11:49,460065,1.324722,103.939674,2016-12-01 22:29:54,761429,1.422281,103.849472,2/12/2016,54.07627008,49,135,16.0
13883,B0AE1E972C587D1F0DC3978C74DC80,2016-12-01 06:34:56,739110,1.436669,103.775995,2016-12-01 16:09:52,730308,1.42983,103.776519,2/12/2016,91.2068811,39,97,25.0
17738,D57F91CD50483D5F8D28FD9893CF3F,2016-12-01 07:33:00,120362,1.312734,103.76985,2016-12-01 16:13:00,238165,1.300552,103.837484,2/12/2016,86.42044455,45,97,5.0
22611,1F8D6005E7A06ED148AD74C8FC1D7E,2016-12-01 08:56:54,510739,1.378544,103.936837,2016-12-01 17:14:13,510125,1.36615,103.954384,2/12/2016,74.43856858,54,103,18.0
12710,9E20E8FC5473879089FDA40F4117E4,2016-12-01 06:15:54,550227,1.356224,103.870735,2016-12-01 17:23:04,560463,1.366913,103.85752,2/12/2016,74.77502504,38,104,19.0
23248,9E1D2338F9317DAA1B8E61612C235C,2016-12-01 09:15:48,150016,1.286152,103.817061,2016-12-01 23:03:03,540289,1.299509,103.837,2/12/2016,78.51375703,56,138,3.0
15739,DD1E0A87B84C8870ADCEF9374A7415,2016-12-01 07:05:01,730162,1.432986,103.773233,2016-12-01 13:23:54,576151,1.351867,103.842895,2/12/2016,78.47477039,42,80,25.0
20409,1AAEF66A3E1757ECC80C31C6079D08,2016-12-01 08:11:09,819643,1.355322,103.988337,2016-12-01 16:42:40,560214,1.367506,103.840976,2/12/2016,50.38377793,49,100,17.0
7301,EAC8A1DEBFCD484ECE45290EC29EA4,2016-12-01 00:52:14,670439,1.383097,103.770293,2016-12-01 21:41:46,670484,1.388341,103.771736,2/12/2016,80.34280916,5,130,23.0
16353,8753242CED740959FCB704E6A7674C,2016-12-01 07:13:53,762430,1.420661,103.848166,2016-12-01 14:42:26,408868,1.33295,103.894131,2/12/2016,61.91177586,43,88,27.0
8604,80FE35D652011263B7696D46337D6A,2016-12-01 02:06:40,760173,1.43708,103.830921,2016-12-01 09:27:26,760220,1.433342,103.835212,2/12/2016,73.6758766,13,57,27.0
15704,FC8BF964F91C490FFC83D77433AB49,2016-12-01 07:04:29,529882,1.341127,103.956518,2016-12-01 18:03:21,18953,1.281744,103.867383,2/12/2016,61.99879122,42,108,18.0
2639,1DC7153BD5ABBE221DEA8930ECB1C7,2016-12-01 00:10:37,209391,1.304957,103.85353,2016-12-01 23:57:06,543295,1.397255,103.900094,2/12/2016,97.58194211,1,144,8.0
14188,27AD3665E16C9E689B9B7CA8EEDC80,2016-12-01 06:40:37,650170,1.346625,103.740159,2016-12-01 16:50:31,658966,1.353168,103.738103,2/12/2016,83.07991047,40,101,23.0
25145,55D9B590D5613272FCF973220BB74D,2016-12-01 11:07:35,310109,1.341253,103.846346,2016-12-01 23:03:57,520870,1.354362,103.933405,2/12/2016,73.61604484,67,138,12.0
18399,2A2BA094138CB00447A4582ECC7F7E,2016-12-01 07:42:06,820134,1.392315,103.910173,2016-12-01 19:47:21,730744,1.442906,103.795695,2/12/2016,91.21558876,46,119,19.0
20270,94E1CD5A2AEC36131813EE02AA09BD,2016-12-01 08:09:12,600253,1.343772,103.737137,2016-12-01 12:59:22,609078,1.328981,103.737353,2/12/2016,55.29255809,49,78,22.0
8077,189478B97A3ED60B59776F66A8603E,2016-12-01 01:15:01,323104,1.320649,103.853325,2016-12-01 23:10:41,530685,1.37526,103.886006,2/12/2016,82.72950944,8,139,12.0
24004,D889D65071D851DA63DCB6CC286E63,2016-12-01 09:47:17,238374,1.296131,103.834711,2016-12-01 18:24:15,519945,1.379907,103.942983,2/12/2016,80.94742063,59,110,9.0
20176,3D835FF5F106F13A376435CEEC716E,2016-12-01 08:07:49,99253,1.299509,103.837,2016-12-01 21:36:15,731571,1.43013,103.791005,2/12/2016,87.95528521,49,130,4.0
20420,7165223C9DCF231A4E5FEC6675C07F,2016-12-01 08:11:23,640765,1.350157,103.698571,2016-12-01 21:47:30,641989,1.335892,103.694453,2/12/2016,90.63173252,49,131,22.0
2734,A15416829DC0842ADD2A3A8E4E21D5,2016-12-01 00:11:00,819664,1.358695,103.987985,2016-12-01 23:34:36,529904,1.341659,103.953661,2/12/2016,80.95517884,1,141,17.0
16187,46C3148D612A37420FEC111C35ECE7,2016-12-01 07:11:42,560463,1.366913,103.85752,2016-12-01 16:42:38,819661,1.357373,103.98807,2/12/2016,100.0,43,100,20.0
20023,E4272A32517A4445674A46B35D7415,2016-12-01 08:05:31,750331,1.447541,103.816647,2016-12-01 21:43:59,529596,1.350311,103.92864,2/12/2016,86.02476085,48,130,27.0
19198,E3EF39F29D17302D2B712D55EE8CCD,2016-12-01 07:53:34,510125,1.36615,103.954384,2016-12-01 15:53:53,528840,1.339813,103.942417,2/12/2016,36.40356856,47,95,18.0
978,05D8389367506AB57440044D1B8A18,2016-12-01 00:03:47,190001,1.303492,103.864359,2016-12-01 23:44:30,389377,1.312849,103.881052,2/12/2016,86.60322949,0,142,7.0
19213,93846202F1AD466666129FD0D943EF,2016-12-01 07:53:46,530671,1.373086,103.88393,2016-12-01 14:52:39,578774,1.359803,103.819582,2/12/2016,85.03144131,47,89,19.0
21237,A455B21107D4E6FE306B908AA51CAD,2016-12-01 08:26:01,310010,1.337197,103.857012,2016-12-01 16:20:02,531167,1.299509,103.837,2/12/2016,78.40812212,51,98,12.0
8631,BF7E0ACF4E0E3944EBE964B0DA454F,2016-12-01 02:10:10,99562,1.252336,103.821705,2016-12-01 23:58:13,545244,1.391447,103.903186,2/12/2016,64.15078615,13,144,4.0
22699,85CEE79009DC86AB92CBA666026B37,2016-12-01 08:59:05,530238,1.357292,103.889264,2016-12-01 17:32:04,550413,1.349186,103.873913,2/12/2016,82.05959507,54,105,19.0
1459,CB45FA631CDDE73D17F88160943197,2016-12-01 00:05:34,79909,1.27518,103.84624,2016-12-01 23:55:41,397660,1.311036,103.880698,2/12/2016,82.07507145,0,144,2.0
21122,8469D981B3918F10FBAA26AF6D3041,2016-12-01 08:23:49,543227,1.386776,103.901124,2016-12-01 13:24:14,820194,1.401947,103.90607,2/12/2016,83.4755686,50,80,19.0
